Unnamed: 0,Santali,English,Hindi
1125842,ᱥᱴᱤᱵᱷᱮᱱᱥᱚᱱ ᱨᱮᱱ ᱚᱲᱟᱜ ᱜᱚᱝᱠᱮ ᱱᱮᱹᱱᱥᱤ ᱮᱹᱱᱰᱟᱨᱥᱚᱱ ᱥᱟᱞᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱜᱤᱫᱽᱨᱟᱹᱭ ᱛᱟᱦᱮᱠᱟᱱ ᱛᱟᱭᱟ ᱾,Stevenson had one son with his wife Nancy Anderson.,स्टीवेन्सन का अपनी पत्नी नैन्सी एंडरसन से एक बेटा था।
1135842,"ᱛᱮᱥᱟᱨ ᱥᱴᱤᱵᱷᱮᱱᱥᱚᱱ ᱫᱚ ᱑᱐ ᱚᱠᱴᱳᱵᱚᱨ ,᱑᱙᱓᱐ ᱥᱟᱞ ᱨᱮ ᱥᱤᱠᱟᱜᱳ ᱨᱮᱭᱟᱜ ᱤᱞᱤᱱᱚᱭᱮ ᱨᱮᱭ ᱡᱟᱱᱟᱢ ᱞᱮᱱᱟ ᱾","Stevenson III was born in Chicago, Illinois on October 10, 1930.","स्टीवेन्सन III का जन्म 10 अक्टूबर 1930 को शिकागो, इलिनॉय में हुआ था।"
1145842,᱑᱙᱐᱗ ᱥᱟᱞ ᱨᱮᱭᱟᱜ ᱥᱮᱯᱴᱮᱢᱵᱚᱨ ᱨᱮ ᱩᱱᱤ ᱫᱚ ᱵᱷᱤᱭᱮᱱᱟᱭ ᱪᱟᱞᱟᱣ ᱮᱱᱟ ᱟᱨ ᱢᱤᱫᱴᱟᱝ ᱮᱱᱴᱨᱟᱱᱥ ᱵᱤᱱᱤᱰᱮ ᱮᱢ ᱠᱮᱫᱟ ᱾,"In September 1907, he went to Vienna and took an entrance examination.","सितंबर 1907 में, वह विएना गए और प्रवेश परीक्षा दी।"
1155842,ᱢᱟᱫᱨᱤᱭᱟ ᱮᱭᱟᱨᱣᱭᱮᱡ ᱢᱟᱫᱨᱤᱭᱟ ᱮᱭᱟᱨᱣᱭᱮᱡ ᱫᱚ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱥᱞᱳᱵᱷᱮᱱᱤᱭᱟ ᱨᱮᱭᱟᱜ ᱡᱟᱹᱛᱤᱭᱟᱹᱨᱤ ᱩᱰᱟᱹᱱ ᱜᱟᱹᱰᱤ ᱥᱮᱢᱞᱮᱫ ᱾ ᱾,Adria Airways  Adria Airways was the national airline of Slovenia.,एड्रिया एयरवेज: एड्रिया एयरवेज स्लोवेनिया की राष्ट्रीय एयरलाइन थी।
1165842,ᱩᱱᱤ ᱫᱚᱭ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱟᱡᱟᱜ ᱚᱠᱛᱚᱨᱮᱱ ᱡᱚᱛᱚᱠᱷᱚᱱ ᱜᱩᱨᱩᱛᱛᱚᱯᱩᱨᱱᱚ ᱨᱟᱦᱟ ᱡᱚᱲᱟᱣᱟᱱ ᱠᱚ ᱢᱩᱫᱨᱮ ᱢᱤᱫᱦᱚᱲ ᱾,He was one of the most important composers of his time.,वह अपने समय के सबसे महत्वपूर्ण संगीतकारों में से एक थे।
1175842,"ᱩᱱᱤ ᱫᱚ ᱒᱗ ᱢᱟᱨᱪ, ᱒᱐᱑᱓ ᱥᱟᱞ ᱨᱮ ᱞᱤᱪᱮᱱᱥᱴᱟᱭᱤᱱ ᱨᱮᱱ ᱢᱟᱨᱟᱝ ᱢᱩᱱᱛᱨᱤᱭ ᱵᱮᱱᱟᱣ ᱞᱮᱱᱟ ᱾","He became the Prime Minister of Liechtenstein on March 27, 2013.",वह 27 मार्च 2013 को लिकटेंस्टीन के प्रधानमंत्री बने।
1185842,ᱩᱱᱤ ᱫᱚ ᱑᱙᱗᱘ ᱥᱟᱞ ᱠᱷᱚᱱ ᱒᱐᱑᱑  ᱥᱟᱞ ᱦᱟᱹᱵᱤᱡ ᱯᱷᱨᱟᱱᱥ ᱨᱮᱭᱟᱜ ᱥᱤᱱᱮᱴ ᱨᱮᱱ ᱨᱟᱹᱥᱤᱭᱟᱹᱭ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾,He was a member of the Senate of France between 1978 to 2011.,वह 1978 से 2011 के बीच फ्रांस के सीनेट के सदस्य रहे।
1195842,ᱮᱹᱰᱵᱷᱟᱱᱥᱰ ᱯᱞᱮᱥᱢᱮᱱᱴ ᱠᱳᱨᱥᱳᱣᱟᱨᱠ ᱫᱚ ᱟᱹᱰᱤ ᱠᱮᱴᱮᱡ ᱠᱚ ᱢᱮᱱᱟᱣ ᱞᱮᱫᱟ ᱜᱚᱲ ᱩᱱᱩᱥᱩᱞ ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮᱱ ᱯᱟᱹᱴᱷᱩᱣᱟᱹ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱾,Advanced Placement coursework is made to be very hard for average high school students.,एडवांस्ड प्लेसमेंट कोर्सवर्क सामान्य हाई स्कूल के छात्रों के लिए बहुत कठिन बनाया गया है।
1205842,ᱮᱱᱤᱰ ᱵᱞᱟᱭᱤᱱᱴ ᱟᱨ ᱮᱰᱜᱟᱨ ᱨᱟᱭᱤᱥ ᱵᱩᱨᱳᱥ ᱱᱚᱝᱠᱟᱱ ᱦᱚᱲᱠᱚ ᱤᱫᱤᱠᱟᱛᱮ ᱠᱟᱹᱦᱚᱱᱤᱭ ᱚᱞ ᱟᱠᱟᱫᱟ ᱡᱟᱸᱦᱟᱭ ᱠᱚᱣᱟᱜ ᱨᱚᱢᱚᱪᱟᱱᱟᱜ ᱮᱹᱰᱵᱷᱮᱧᱪᱟᱨ ᱢᱮᱱᱟᱜᱼᱟ ᱾,Enid Blyton and Edgar Rice Burroughs wrote stories about people who have exciting adventures.,एनिड ब्लाइटन और एडगर राइस बरोज़ ने उन लोगों के बारे में कहानियाँ लिखीं जिनके रोमांचक अनुभव होते हैं।
1215842,ᱮᱹᱨᱳᱱᱴᱚᱠᱥ ᱩᱰᱟᱹᱱ ᱜᱟᱹᱰᱤ ᱪᱟᱞᱟᱜ ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱢᱤᱫᱴᱟᱝ ᱩᱰᱟᱹᱱ ᱜᱟᱹᱰᱤ ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱡᱟᱸᱦᱟᱫᱚ ᱚᱥᱴᱨᱮᱞᱤᱭᱟ ᱨᱮᱭᱟᱜ ᱞᱤᱱᱡᱮ ᱨᱮ ᱢᱮᱱᱟᱜᱼᱟ ᱾,"AeronautX Luftfahrtschule  AeronautX Luftfahrtschule is a flight school located in Linz, Austria.",एरोनॉटएक्स लुफ्थफ़ारत्शुले: एरोनॉटएक्स लुफ्थफ़ारत्शुले ऑस्ट्रिया के लिंज़ में स्थित एक उड़ान प्रशिक्षण स्कूल है।
1225842,ᱱᱚᱶᱟ ᱫᱚ ᱢᱳᱣᱞᱟᱱ ᱡᱤᱵᱠᱟᱹᱣᱟᱱ ᱟᱨ ᱥᱟᱫᱷᱟᱨᱚᱱ ᱫᱤᱥᱩᱣᱟᱹ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱪᱷᱟᱹᱲ ᱢᱮᱱᱟᱜᱼᱟ ᱾,Its originality is to be open to professionals and general public.,इसकी विशेषता यह है कि यह पेशेवरों और आम जनता दोनों के लिए खुला है।
1235842,ᱩᱱᱤ  ᱫᱚᱭ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱛᱩᱨᱠᱤ ᱱᱟᱜᱟᱢ ᱨᱮᱱ ᱧᱩᱢᱩᱨᱩᱢ ᱱᱟᱜᱟᱢᱜᱟᱹᱠᱷᱩᱲᱤᱭᱟᱹ ᱠᱚ ᱢᱩᱫᱨᱮ ᱢᱤᱦᱚᱲ ᱾,She was one of the prominent historians of Turkish history.,वह तुर्की इतिहास की प्रमुख इतिहासकारों में से एक थीं।
1245842,᱑᱙᱓᱔ ᱥᱟᱞ ᱦᱟᱹᱵᱤᱡ ᱱᱚᱶᱟ ᱫᱚ ᱟᱯᱱᱟᱨ ᱞᱮᱠᱟᱛᱮ ᱢᱤᱫᱴᱟᱝ ᱯᱳᱣᱨᱚᱥᱚᱵᱷᱟ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾,Until 1934 it was a municipality on its own.,1934 तक यह अपने आप में एक स्वतंत्र नगरपालिका थी।
1255842,ᱚᱱᱟ ᱚᱠᱛᱚ ᱮᱠᱷᱮᱱ ᱢᱤᱫᱴᱟᱝ ᱥᱩᱢᱩᱝ ᱩᱰᱟᱹᱱ ᱜᱟᱹᱰᱤ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾,"At that time, it had only one aircraft.",उस समय उसके पास केवल एक ही विमान था।
1265842,ᱩᱱᱤᱭᱟᱜ ᱪᱩᱨᱤᱛ ᱠᱚᱫᱚ ᱢᱤᱫᱦᱚᱲ ᱟᱨ ᱢᱤᱫᱦᱚᱲ ᱥᱟᱞᱟᱜ ᱠᱟᱛᱷᱟᱭ ᱨᱚᱲᱮᱫ ᱛᱟᱦᱮᱸ ᱟᱨ ᱮᱠᱷᱮᱱ ᱠᱳᱨᱟᱥᱮᱱ ᱥᱟᱞᱟᱜ ᱫᱚ ᱵᱟᱝ ᱾,His characters spoke to each other and not just to the chorus.,उनके पात्र केवल कोरस (समूहगान) से नहीं बल्कि एक-दूसरे से भी बात करते थे।
1275842,ᱟᱯᱷᱴᱟᱨ ᱮᱭᱤᱴ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱱᱮᱥᱞᱮ ᱵᱮᱱᱟᱣᱟᱜ ᱢᱤᱱᱴ ᱪᱳᱠᱞᱮᱴ ᱠᱮᱹᱱᱰᱤ ᱨᱮᱭᱟᱜ ᱧᱩᱛᱩᱢ ᱾,After Eight  After Eight is the name of mint chocolate candies made by Nestlé.,आफ्टर एइट (After Eight): आफ्टर एइट नेस्ले द्वारा बनाई जाने वाली मिंट चॉकलेट कैंडी का नाम है।
1285842,ᱩᱱᱠᱩ ᱫᱚ ᱵᱷᱟᱨᱚᱛ ᱢᱟᱦᱟ ᱥᱟᱹᱢᱩᱫ ᱨᱮᱭᱟᱜ ᱫᱟᱲᱮ ᱠᱚ ᱫᱚᱠᱷᱚᱞᱟ ᱟᱨ ᱰᱟᱪ ᱨᱮᱱ ᱫᱟᱜᱯᱷᱟᱹᱫ ᱠᱚ ᱦᱟᱨᱟᱣ ᱠᱚᱣᱟ ᱾,They seized power in the Indian Ocean and defeated the Dutch navy.,उन्होंने हिंद महासागर में सत्ता पर कब्जा कर लिया और डच नौसेना को हराया।
1295842,ᱱᱚᱶᱟ ᱚᱠᱛᱚᱨᱮ ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱟᱹᱰᱤ ᱱᱟᱣᱟ ᱩᱭᱦᱟᱹᱨ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾,This was a very new idea at the time.,उस समय यह एक बहुत नया विचार था।
1305842,ᱱᱚᱶᱟ ᱫᱚ ᱩᱛᱛᱚᱨ ᱥᱟᱭᱯᱨᱟᱥ ᱨᱮᱭᱟᱜ ᱰᱤ ᱯᱷᱮᱹᱠᱴᱳ ᱟᱜ ᱥᱟᱢᱵᱲᱟᱣ ᱜᱚᱵᱚᱞ ᱨᱮ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾,It is under the de facto control of Northern Cyprus.,यह उत्तरी साइप्रस के वास्तविक (डी फैक्टो) नियंत्रण में है।
1315842,"ᱟᱯᱷᱴᱚᱱ, ᱳᱠᱞᱟᱦᱳᱢᱟ ᱟᱯᱷᱴᱚᱱ ᱫᱚ ᱢᱟᱨᱠᱤᱱ ᱡᱩᱠᱛᱚᱨᱟᱥᱴᱨᱚ ᱨᱮᱭᱟᱜ ᱳᱠᱞᱟᱦᱳᱢᱟ ᱯᱚᱱᱚᱛ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱥᱟᱦᱟᱨ ᱾","Afton, Oklahoma  Afton is a town in the U.S. state of Oklahoma.","आफ्टन, ओक्लाहोमा: आफ्टन अमेरिकी राज्य ओक्लाहोमा का एक शहर है।"
1325842,ᱜᱚᱡ ᱟᱠᱟᱫᱮ ᱞᱟᱹᱜᱤᱫ ᱚᱠᱚᱭ ᱫᱟᱹᱭᱤ ᱚᱱᱟ ᱛᱚᱞᱟᱥ ᱩᱰᱩᱠ ᱞᱟᱹᱜᱤᱫ ᱜᱮ ᱩᱱᱤ ᱫᱚ ᱡᱩᱠᱛᱤᱭ ᱵᱮᱣᱦᱟᱨ ᱞᱮᱫᱟ ᱾,She uses logic to find out who is guilty of the murder.,वह हत्या के दोषी का पता लगाने के लिए तर्क का सहारा लेती है।
1335842,ᱢᱮᱱᱠᱷᱟᱱ ᱠᱨᱤᱥᱴᱤ ᱯᱩᱱᱥᱮᱨᱢᱟ ᱩᱢᱮᱨ ᱨᱮ ᱟᱡᱛᱮᱜᱮ ᱪᱮᱫᱞᱮᱠᱟ ᱯᱟᱲᱦᱟᱜ ᱦᱩᱭᱩᱜᱼᱟ ᱚᱱᱟᱭ ᱥᱮᱲᱟ ᱞᱮᱫᱟ ᱾,But Christie learned how to read by herself when she was four.,लेकिन क्रिस्टी ने चार साल की उम्र में ही खुद से पढ़ना सीख लिया था।
1345842,ᱤᱝᱞᱮᱹᱱᱰ ᱨᱮ ᱟᱡᱟᱜ ᱛᱟᱭᱚᱢ ᱫᱟᱨᱟᱢ ᱨᱟᱡᱟ ᱦᱩᱭᱩᱜ ᱨᱮᱭᱟᱜ ᱠᱟᱛᱷᱟ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾,He was supposed to become the next King of England.,उन्हें इंग्लैंड का अगला राजा बनना था।
1355842,ᱡᱮᱣᱮᱫ ᱢᱮᱱᱟᱜ ᱠᱚ ᱦᱚᱲ ᱯᱳᱭᱞᱳ ᱩᱛᱟᱹᱨ ᱜᱚᱴᱟ ᱡᱮᱜᱮᱫ ᱨᱮ ᱯᱷᱳᱠᱟᱥ ᱠᱚ ᱫᱚᱦᱚ ᱟᱠᱟᱫᱟ ᱾,The survivors were the first ever to sail all the way around the world.,जीवित बचे लोग दुनिया भर का पूरा चक्कर लगाने वाले पहले लोग थे।
1365842,"ᱩᱱᱤ ᱫᱚᱭ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱟᱡᱟᱜ ᱯᱟᱹᱨᱤᱥ ᱨᱮᱱ ᱢᱟᱨᱮᱱ ᱩᱛᱟᱹᱨ ᱨᱟᱹᱥᱤᱭᱟᱹ, ᱴᱟᱠᱮᱞᱚᱢᱟ ᱾","She was the oldest member of her tribe, the Takelma.","वह अपनी जनजाति, टकेल्मा की सबसे बुजुर्ग सदस्य थीं।"
1375842,ᱚᱱᱟᱛᱟᱭᱚᱢ ᱩᱱᱤ ᱫᱚ ᱟᱡ ᱟᱭᱳ ᱢᱤᱫᱴᱟᱝ ᱱᱟᱣᱟᱱ ᱴᱷᱟᱣ ᱯᱟᱸᱡᱟ ᱧᱟᱢ ᱨᱮ ᱜᱚᱲᱚᱣᱟᱭ ᱞᱟᱹᱜᱤᱫ ᱛᱮ ᱱᱮᱦᱚᱨᱟᱫᱮ ᱛᱟᱦᱮᱸ ᱾,She then begs her mother to help her find a new position.,फिर वह अपनी माँ से नया पद (नौकरी) ढूंढने में मदद करने की गुहार लगाती है।
1385842,"ᱢᱤᱫᱼᱫᱤᱱ, ᱟᱡ ᱟᱨ ᱟᱜᱱᱮᱥ ᱛᱟᱲᱟᱢ ᱠᱤ ᱪᱟᱞᱟᱣ ᱞᱮᱱᱟ ᱟᱨ ᱢᱤᱥᱴᱟᱨ ᱳᱭᱮᱥᱴᱚᱱ ᱥᱟᱞᱟᱜ ᱠᱤᱱ ᱧᱮᱯᱮᱞ ᱞᱮᱱᱟ ᱾","One day, she and Agnes go on a walk and meet Mr. Weston.","एक दिन, वह और एग्नेस टहलने जाते हैं और मिस्टर वेस्टन से मिलते हैं।"
1395842,ᱩᱱᱤᱭ ᱯᱟᱹᱛᱭᱟᱹᱜ ᱛᱟᱦᱮᱸ ᱡᱮ ᱡᱟᱨᱢᱟᱱ ᱨᱮᱱ ᱛᱤᱨᱞᱟᱹ ᱠᱚ ᱤᱭᱩᱡᱮᱱᱤᱥᱠ ᱟᱨ ᱡᱳᱨ ᱠᱟᱛᱮ ᱵᱚᱱᱫᱷᱟᱠᱚᱨᱚᱱ ᱵᱮᱣᱦᱟᱨ ᱠᱟᱛᱮ ᱡᱟᱹᱛᱤ ᱠᱚ ᱩᱛᱱᱟᱹᱣ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾,She believed that German women could improve the race using eugenics and forced sterilisation.,उनका मानना था कि जर्मन महिलाएँ सुजननिकी (eugenics) और जबरन नसबंदी का उपयोग करके नस्ल में सुधार कर सकती हैं।
1405842,ᱩᱱᱤ ᱫᱚ ᱩᱛᱛᱚᱨ ᱵᱷᱟᱨᱛ ᱨᱮ ᱚᱜᱨᱟᱦᱟ ᱧᱩᱛᱩᱢᱟᱱ ᱵᱮᱯᱟᱨᱤᱠᱚᱴᱷᱮᱱ ᱨᱟᱡᱽᱯᱟᱴᱮ ᱮᱛᱚᱦᱚᱵ ᱞᱮᱫᱟ ᱾,He started a kingdom of traders in North India named Agroha.,उन्होंने उत्तर भारत में अग्रोहा नाम से व्यापारियों का एक साम्राज्य शुरू किया।
1415842,ᱚᱰᱮᱫᱚ ᱥᱮᱫᱟᱭ ᱜᱨᱤᱠ ᱟᱨ ᱨᱳᱢᱟᱱ ᱨᱟᱡᱽ ᱯᱚᱱᱚᱛ ᱨᱮᱭᱟᱜ ᱟᱭᱢᱟ ᱨᱟᱹᱯᱩᱫ ᱥᱟᱨᱮᱡ ᱢᱮᱱᱟᱜᱼᱟ ᱾,There are many relics there from the ancient Greeks and the Roman empire.,वहाँ प्राचीन यूनानियों और रोमन साम्राज्य के कई अवशेष मौजूद हैं।
1425842,ᱚᱜᱟᱥᱠᱮᱹᱞᱤᱭᱮᱱᱛᱮᱥ ᱥᱟᱦᱟᱨ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱚᱜᱟᱥᱠᱮᱹᱞᱤᱭᱮᱱᱛᱮᱥ ᱯᱚᱱᱚᱛ ᱨᱮᱭᱟᱜ ᱨᱟᱡᱽᱜᱟᱲ ᱾,Aguascalientes City  Aguascalientes is the capital of the state of Aguascalientes.,"अगुआसकालियंटेस सिटी: अगुआसकालियंटेस, अगुआसकालियंटेस राज्य की राजधानी है।"
1435842,ᱟᱭᱪᱮᱱ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱡᱟᱨᱢᱟᱱᱤ ᱨᱮᱭᱟᱜ ᱵᱟᱵᱷᱟᱨᱤᱭᱟ ᱜᱩᱧᱡᱚᱵᱟᱨᱜ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱯᱳᱣᱨᱚᱥᱚᱵᱷᱟ ᱾,Aichen  Aichen is a municipality in Günzburg in Bavaria in Germany.,आइचेन (Aichen): आइचेन जर्मनी के बवेरिया में गुंज़बर्ग की एक नगरपालिका है।
1445842,ᱱᱚᱶᱟ ᱫᱚ ᱟᱥᱚᱞᱨᱮ ᱑᱐᱒ ᱠᱷᱨᱤᱥᱴᱚᱯᱩᱨᱵᱟᱵᱫᱚ ᱨᱮ ᱨᱳᱢᱟᱱ ᱠᱚ ᱫᱟᱨᱟᱭᱛᱮ ᱵᱮᱱᱟᱣ ᱞᱮᱱᱟ ᱾,It was originally founded by the Romans in the year 102 BC.,यह मूल रूप से रोमनों द्वारा 102 ईसा पूर्व में स्थापित किया गया था।
1455842,ᱨᱟᱣ ᱠᱤᱥᱟᱱ ᱜᱳᱯᱟᱞ ᱟᱡᱟᱜ ᱢᱤᱨᱟᱴ ᱨᱮᱱ ᱵᱤᱨᱵᱟᱱᱴᱟ ᱥᱮᱱᱟᱯᱷᱟᱹᱫ ᱨᱮᱱ ᱥᱮᱱᱟᱯᱚᱛᱤᱭ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾,Rao Kishan Gopal was the commander of his army of revolting army of meerut.,राव किशन गोपाल मेरठ की विद्रोही सेना की उनकी सेना के कमांडर थे।
1465842,ᱛᱤᱡᱟᱨ ᱨᱮᱱ ᱥᱟᱥᱮᱛᱤᱭᱟᱹ ᱟᱹᱦᱤᱨ ᱟᱹᱜᱤᱞ ᱦᱟᱯᱲᱟᱢ ᱡᱟᱫᱚᱵ ᱠᱚᱣᱟᱜ ᱡᱟᱭᱜᱤᱨᱮ ᱫᱚᱠᱷᱚᱱ ᱞᱮᱫᱟ ᱾,"Ahir ruler of Tijara, acquired the jagir of ancestors yadava .",तिजारा के अहीर शासक ने पूर्वजों यादवों की जागीर हासिल की।
