Unnamed: 0,Santali,English,Hindi
23765842,"ᱟᱢᱮᱨᱤᱠᱟ ᱡᱟᱠᱟᱛ ᱨᱮ, ᱨᱮᱰᱤᱭᱳ ᱥᱴᱮᱥᱚᱱ ᱠᱚ ᱟᱡᱟᱜ ᱥᱮᱨᱮᱧ ᱠᱚ ᱚᱞ ᱞᱮᱫᱼᱟ ᱾","Throughout the United States, radio stations played her music in remembrance.","पूरे संयुक्त राज्य अमेरिका में, रेडियो स्टेशनों ने उनकी याद में उनका संगीत बजाया।"
23775842,ᱯᱩᱱᱭᱟ. ᱥᱤᱡᱚᱱ ᱫᱚ ᱡᱚᱛᱚ ᱢᱟᱦᱟᱸ ᱠᱷᱚᱱ ᱢᱟᱦᱟᱸ ᱦᱟᱹᱵᱤᱡ ᱧᱤᱫᱟ.,The fifth season aired on every Monday to Thursday nights.,पांचवां सीज़न हर सोमवार से गुरुवार रात को प्रसारित किया गया था।
23785842,᱘᱐᱐ ᱜᱚᱴᱟᱝ ᱦᱚᱲ ᱠᱚ ᱦᱮᱡ ᱞᱮᱱᱟ ᱾,An estimated 800mourners were in attendance of the procession.,अनुमानित 800 शोक मनाने वाले इस शवयात्रा में शामिल हुए थे।
23795842,ᱢᱮᱱᱠᱷᱟᱱ ᱩᱱᱤ ᱟᱡᱟᱜ ᱢᱮᱱᱮᱛ ᱫᱚᱦᱚ ᱞᱟᱹᱜᱤᱫ ᱟᱹᱰᱤ ᱠᱟᱹᱢᱤ ᱠᱮᱫᱼᱟ ᱾,"However, he struggled with keeping his feelings at bay.","हालाँकि, वह अपनी भावनाओं को काबू में रखने के लिए संघर्ष कर रहे थे।"
23805842,᱒᱐᱐᱗ ᱥᱮᱨᱢᱟ ᱨᱮᱱᱟᱜ ᱓᱐ ᱡᱟᱱᱩᱣᱟᱨᱤ ᱦᱤᱞᱚᱜ ᱱᱚᱣᱟ ᱵᱮᱯᱟᱨ ᱫᱚ ᱥᱚᱨᱠᱟᱨᱤ ᱞᱮᱠᱟᱛᱮ ᱢᱩᱪᱟᱹᱫ ᱞᱮᱱᱟ᱾,The deal was officially terminated on 30 January 2007.,यह सौदा आधिकारिक तौर पर 30 जनवरी 2007 को समाप्त कर दिया गया था।
23815842,"ᱥᱴᱩᱰᱤᱭᱳ ᱯᱮ ᱫᱚ ᱟᱹᱰᱤ ᱠᱚᱢ ᱜᱮᱭᱟ, ᱟᱨ ᱱᱚᱶᱟ ᱫᱚ ᱥᱚᱞᱳ ᱟᱨ ᱰᱩᱣᱮᱴ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱛᱮ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ ᱾","Studio Three is much smaller, and is meant for soloists and duos.","स्टूडियो थ्री बहुत छोटा है, और यह एकल कलाकारों और युगल (duos) के लिए है।"
23825842,"ᱵᱟᱨ ᱫᱤᱱ ᱛᱟᱭᱚᱢ, ᱜᱨᱳᱱᱤᱝᱜᱮᱱ ᱨᱮ ᱟᱡᱟᱜ ᱜᱚᱡ ᱠᱷᱚᱱ ᱩᱱᱤ ᱜᱚᱡ ᱮᱱᱟ ᱾","Two days later, he died of his injuries in Groningen.","दो दिन बाद, ग्रोनिंगन में उनकी चोटों के कारण मृत्यु हो गई।"
23835842,ᱦᱚᱨᱱᱟᱱ ᱫᱚ ᱑᱐᱐ ᱜᱚᱴᱟᱝ ᱥᱯᱮᱱᱤᱥ ᱴᱮᱞᱮᱱᱳᱵᱮᱞᱟ ᱟᱨ ᱖᱗ ᱜᱚᱴᱟᱝ ᱯᱷᱤᱞᱢ ᱨᱮ ᱠᱟ.,Hernán has appeared in over 100 Spanish telenovelas and over 67 movies.,हर्नान 100 से अधिक स्पैनिश टेलीनोवेला और 67 से अधिक फिल्मों में दिखाई दिए हैं।
23845842,ᱱᱚᱶᱟ ᱯᱷᱤᱞᱢ ᱨᱮᱱ ᱡᱚᱛᱚ ᱠᱷᱚᱱ ᱵᱟᱹᱲᱛᱤ ᱥᱮᱨᱮᱧ ᱠᱚᱫᱚ ᱠᱩᱢᱟᱨ ᱥᱚᱱᱟᱭ ᱥᱮᱨᱮᱧ ᱟᱠᱟᱫᱟ ᱾,Kumar Sanu sang most of the songs in this movie.,कुमार सानू ने इस फिल्म के अधिकांश गाने गाए।
23855842,ᱨᱚᱦᱩᱞ ᱨᱚᱭ ᱟᱨ ᱟᱱᱩ ᱚᱜᱚᱨᱣᱟᱞ ᱫᱚ ᱢᱩᱬᱩᱛ ᱠᱟᱛᱷᱟ ᱠᱚᱭ ᱠᱷᱮᱞ ᱞᱮᱫᱟ ᱾,Rahul Roy and Anu Agarwal played the main characters.,राहुल रॉय और अनु अग्रवाल ने मुख्य भूमिकाएँ निभाईं।
23865842,ᱱᱚᱶᱟ ᱟᱞᱵᱚᱢ ᱫᱚ ᱒᱔ ᱥᱮᱯᱴᱮᱢᱵᱚᱨ ᱑᱙᱘᱑ ᱨᱮ ᱟᱴᱞᱟᱱᱴᱤᱠ ᱨᱮᱠᱳᱨᱰᱥ ᱯᱟᱦᱴᱟ ᱠᱷᱚᱱ ᱵᱮᱵᱦᱟᱨ ᱞᱮᱱᱟ ᱾,"The album was released on September 24, 1981 through Atlantic Records.",यह एल्बम 24 सितंबर 1981 को अटलांटिक रिकॉर्ड्स के माध्यम से रिलीज़ हुआ था।
23875842,ᱢᱤᱞᱞᱚᱨ ᱫᱚ ᱨᱤᱜᱤᱱ ᱰᱟᱱᱥ ᱯᱨᱚᱰᱚᱠᱥᱚᱱᱥ ᱨᱮᱭᱟᱜ ᱰᱤᱨᱮᱠᱴᱚᱨ ᱟᱨ ᱵᱮᱯᱟᱨᱤᱭᱟ.,Miller is the director and owner of Reign Dance Productions.,मिलर रेन डांस प्रोडक्शंस के निदेशक और मालिक हैं।
23885842,"ᱩᱱᱤ ᱫᱚ ᱯᱷᱤᱞᱮᱰᱮᱞᱯᱷᱤᱭᱟ, ᱯᱮᱱᱥᱤᱞᱵᱷᱮᱱᱤᱭᱟ ᱨᱮ ᱠᱟᱨᱴᱤᱥ ᱤᱱᱥᱴᱤᱪᱩᱴ ᱚᱯᱷ ᱢᱩᱥᱤᱠ ᱨᱮ ᱯᱟᱲᱦᱟᱣ ᱞᱮᱱᱟᱭ ᱾","He studied at Curtis Institute of Music in Philadelphia, Pennsylvania.","उन्होंने फिलाडेल्फिया, पेंसिल्वेनिया में कर्टिस इंस्टीट्यूट ऑफ म्यूजिक में अध्ययन किया।"
23895842,ᱱᱩᱭ ᱫᱚ ᱟᱡᱟᱜ ᱜᱟᱰᱟ ᱧᱮᱞ ᱞᱟᱹᱜᱤᱫ ᱛᱮ ᱱᱩᱠᱩ ᱫᱚ ᱠᱩᱥᱤᱭᱟᱜ ᱠᱚ ᱢᱮᱱᱟᱭᱟ ᱾,This is a hint to her liking to take care of her fairy garden.,यह उसके परियों के बगीचे की देखभाल करने की पसंद का एक संकेत है।
23905842,"ᱟᱡᱟᱜ ᱚᱞ ᱞᱟᱹᱜᱤᱫ, ᱩᱱᱤ ᱨᱟᱥᱟᱱ ᱯᱤᱭᱟ ᱧᱩᱛᱩᱢ ᱵᱮᱵᱷᱟᱨ ᱠᱮᱫᱟ ᱾","For his writing, he used the name Rasan Piya.","अपने लेखन के लिए, उन्होंने 'रासन पिया' नाम का इस्तेमाल किया।"
23915842,ᱟᱡᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱟᱵᱽᱨᱟᱠᱟᱰᱟᱵᱽᱨᱟ ᱧᱩᱛᱩᱢ ᱨᱮᱱᱟᱜ ᱢᱤᱫ ᱟᱹᱲᱟᱹ ᱠᱷᱮᱞ ᱠᱟᱱᱟ ᱾,Her name is a play on words of the magic word Abracadabra.,उनका नाम जादुई शब्द 'अब्रकाडाब्रा' पर आधारित शब्दों का एक खेल है।
23925842,"ᱟᱵᱽᱞᱮ ᱵᱽᱨᱤᱥᱵᱮᱱ, ᱚᱥᱴᱨᱮᱞᱤᱭᱟ ᱠᱷᱚᱱ ᱟᱵᱽᱞᱮ ᱫᱚ ᱢᱤᱫᱴᱮᱱ ᱱᱤᱡᱮᱨᱟᱜ ᱨᱮᱠᱳᱨᱰ ᱞᱮᱵᱮᱞ ᱠᱟᱱᱟ᱾","Able Label  The Able Label was an independent record label from Brisbane, Australia.","एबल लेबल: द एबल लेबल ब्रिस्बेन, ऑस्ट्रेलिया का एक स्वतंत्र रिकॉर्ड लेबल था।"
23935842,ᱱᱚᱶᱟ ᱯᱷᱤᱞᱢ ᱫᱚ ᱒ ᱡᱩᱞᱟᱭ ᱑᱙᱘᱖ ᱨᱮ ᱨᱤᱞᱤᱡ ᱞᱮᱱᱟ ᱾,"This movie was released on July 2, 1986.",यह फिल्म 2 जुलाई 1986 को रिलीज हुई थी।
23945842,ᱩᱱᱤ ᱫᱚ ᱴᱮᱠᱱᱚᱞᱚᱡᱤᱠᱟᱞ ᱟᱨᱴ ᱨᱮᱱᱟᱜ ᱢᱤᱫ ᱢᱩᱬ ᱦᱚᱲ ᱞᱮᱠᱟᱛᱮ ᱧᱮᱞᱚᱜ ᱠᱟᱱ ᱛᱟᱦᱮᱸᱫ ᱾,He was seen as an important person of technological art.,उन्हें तकनीकी कला का एक महत्वपूर्ण व्यक्ति माना जाता था।
23955842,ᱱᱤᱠᱚᱞᱥᱚᱱ ᱫᱚ ᱑᱒ ᱜᱚᱴᱟᱝ ᱧᱩᱛᱩᱢ ᱛᱮ ᱢᱟᱹᱱᱢᱤ ᱠᱚᱣᱟᱜ ᱵᱟᱪᱷᱱᱟᱣ ᱨᱤᱠᱚᱨᱰ ᱦᱚᱸᱭ ᱟᱢᱮᱴ ᱟᱠᱟᱫᱟ ᱾,Nicholson also has the nomination record for men with 12 nominations.,निकोलसन के पास 12 नामांकनों के साथ पुरुषों के लिए नामांकन का रिकॉर्ड भी है।
23965842,ᱱᱚᱶᱟ ᱥᱴᱮᱪᱩᱭᱟᱨᱤ ᱫᱚ ᱑᱓ ᱤᱱᱪᱤᱝᱴᱤ ᱩᱥᱩᱞ ᱟᱨ ᱘ ᱯᱤᱸᱴᱤ ᱩᱥᱩᱞ᱾,The statue is around 13 inches tall and weighs about 8 pounds.,यह प्रतिमा लगभग 13 इंच लंबी है और इसका वजन लगभग 8 पाउंड है।
23975842,ᱢᱮᱨᱤᱞ ᱥᱴᱨᱤᱯ ᱫᱚ ᱒᱑ ᱜᱚᱴᱟᱝ ᱚᱥᱠᱟᱨ ᱥᱤᱨᱯᱷᱟᱹ ᱛᱮ ᱡᱚᱛᱚ ᱠᱷᱚᱱ ᱡᱟᱹᱥᱛᱤ ᱮᱱᱮᱡᱤᱭᱟ.,Meryl Streep has the most nominations as performers with 21 Oscar nominations.,कलाकारों के रूप में मेरिल स्ट्रीप के पास सबसे अधिक 21 ऑस्कर नामांकन हैं।
23985842,ᱢᱤᱫᱴᱮᱱ ᱯᱷᱤᱞᱢ ᱨᱮ ᱠᱟᱹᱢᱤ ᱞᱟᱹᱜᱤᱫ ᱥᱮᱨᱢᱟ ᱨᱮ ᱢᱤᱫᱴᱮᱱ ᱯᱷᱤᱞᱢ ᱜᱨᱟᱢᱯᱷᱮᱭᱚᱨ ᱦᱚᱛᱮᱛᱮ ᱱᱚᱣᱟ ᱥᱤᱨᱯᱷᱟᱹᱭ ᱧᱟᱢᱚᱜᱼᱟ ᱾,It is given each year to a cinematographer for work in one particular movie.,यह हर साल किसी एक विशेष फिल्म में काम के लिए एक छायाकार (सिनेमैटोग्राफर) को दिया जाता है।
23995842,᱑᱙᱙᱙ ᱥᱮᱨᱢᱟ ᱨᱮ ᱱᱚᱶᱟ ᱥᱤᱨᱯᱷᱟᱹ ᱨᱮᱱᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱵᱮᱥᱴ ᱮᱰᱤᱝ ᱢᱮᱱᱛᱮ ᱵᱚᱫᱚᱞ ᱞᱮᱱᱟ᱾,The award name was changed to Best Editing in 1999.,1999 में पुरस्कार का नाम बदलकर सर्वश्रेष्ठ संपादन (बेस्ट एडिटिंग) कर दिया गया।
24005842,ᱞᱟᱛᱟᱨ ᱨᱮ ᱮᱢ ᱟᱠᱟᱱ ᱞᱤᱥᱴᱤ ᱨᱮ ᱡᱚᱛᱚ ᱥᱮᱨᱢᱟ ᱨᱮᱱᱟᱜ ᱥᱤᱨᱯᱷᱟᱹ ᱡᱤᱛᱠᱟᱹᱨᱤᱭᱟᱹ ᱠᱚ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾,In the list below are the winners of the award for each year.,नीचे दी गई सूची में प्रत्येक वर्ष के लिए पुरस्कार के विजेता हैं।
24015842,ᱥᱯᱤᱰ ᱢᱮᱴᱟᱞ ᱨᱮᱱᱟᱜ ᱯᱨᱚᱫᱭᱚᱜᱤᱠᱤ ᱨᱮ ᱵᱮᱱᱰ ᱫᱚ ᱢᱤᱫ ᱢᱩᱬᱩᱛ ᱠᱟᱹᱢᱤ ᱞᱮᱫᱟ ᱾,The band played an important role in the development of speed metal.,बैंड ने स्पीड मेटल के विकास में महत्वपूर्ण भूमिका निभाई।
24025842,ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱮᱱ ᱯᱷᱤᱞᱢ ᱨᱮ ᱧᱩᱛᱩᱢᱟᱱ ᱠᱟᱹᱢᱤ ᱟᱠᱟᱱ ᱢᱤᱫᱴᱮᱱ ᱟᱠᱴᱨᱮᱥ ᱞᱟᱹᱜᱤᱫ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ᱾,It is to recognize an actress with an outstanding performance in a movie.,यह किसी फिल्म में उत्कृष्ट प्रदर्शन करने वाली अभिनेत्री को सम्मानित करने के लिए है।
24035842,ᱱᱚᱶᱟ ᱟᱞᱵᱚᱢ ᱫᱚ ᱑᱓ ᱡᱟᱱᱩᱣᱟᱨᱤ ᱒᱐᱐᱓ ᱨᱮ ᱵᱮᱵᱦᱟᱨ ᱞᱮᱱᱟ ᱾,"The album was released on January 13, 2003.",एल्बम 13 जनवरी 2003 को रिलीज़ हुआ था।
24045842,ᱟᱠᱳᱨᱰᱤᱭᱚᱱ ᱨᱮ ᱠᱤᱵᱽᱞᱤ ᱠᱚ ᱵᱮᱜᱚᱨ ᱦᱚᱸ ᱵᱩᱴᱚᱱ ᱠᱚ ᱢᱮᱱᱟᱜᱼᱟ ᱾,The accordion can also have buttons instead of keys.,अकॉर्डियन में कुंजियों (keys) के बजाय बटन भी हो सकते हैं।
