Unnamed: 0,Santali,English,Hindi
4625842,"ᱵᱟᱨ ᱥᱮᱨᱢᱟ ᱛᱟᱭᱚᱢ, ᱩᱱᱠᱩ ᱴᱷᱚᱠᱟᱣ ᱠᱟᱛᱮ ᱵᱚᱱᱫᱤ ᱥᱤᱵᱤᱨ ᱨᱮ ᱤᱫᱤ ᱦᱩᱭ ᱞᱮᱱᱟ ᱾","After two years, they were betrayed and taken to concentration camps.","दो साल बाद, उनके साथ विश्वासघात किया गया और उन्हें यातना शिविरों में ले जाया गया।"
4635842,ᱟᱢ ᱩᱱᱤᱭᱟᱜ ᱚᱞ ᱰᱟᱭᱨᱤ ᱦᱚᱢ ᱧᱮᱞ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾,You can also see the diary that she wrote.,आप उनके द्वारा लिखी गई डायरी भी देख सकते हैं।
4645842,ᱜᱨᱳᱢᱟᱪᱚᱨ ᱫᱚ ᱒᱐᱑᱔ ᱥᱟᱞ ᱨᱮ ᱛᱷᱤᱣᱱᱚᱵᱷᱤᱞ ᱨᱮᱱ ᱢᱮᱭᱚᱨ ᱦᱚᱭ ᱵᱟᱪᱷᱱᱟᱣ ᱞᱮᱱᱟ ᱾,Grommerch was also elected Mayor of Thionville in 2014.,ग्रोमरच 2014 में थिओनविले की मेयर भी चुनी गई थीं।
4655842,ᱜᱮᱞ ᱪᱟᱸᱫᱚ ᱩᱢᱮᱨ ᱨᱮ ᱟᱡ ᱜᱚᱜᱚᱭ ᱜᱚᱪ ᱟᱠᱟᱱᱟ ᱾,Her mother died when she was ten months old.,जब वह दस महीने की थीं तब उनकी मां की मृत्यु हो गई थी।
4665842,ᱩᱱᱤ ᱫᱚ ᱑᱙᱙᱔ ᱥᱟᱞ ᱠᱷᱚᱱ ᱥᱩᱥᱟᱹᱨᱤᱭᱟᱹ ᱜᱟᱫᱮᱞ ᱨᱮᱭ ᱨᱟᱹᱥᱭᱟᱹᱭ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾,She is a member of the Socialist Party since 1994.,वह 1994 से सोशलिस्ट पार्टी की सदस्य हैं।
4675842,ᱩᱱᱤ ᱫᱚ ᱑᱙᱒᱘ ᱥᱟᱞ ᱨᱮ ᱵᱮᱹᱪᱟᱞᱚᱨ ᱚᱯᱷ ᱟᱨᱴᱥ ᱰᱤᱜᱨᱤ ᱟᱛᱮ ᱵᱤ ᱮ ᱯᱟᱥ ᱟᱠᱟᱫᱟᱭ ᱾,She graduated with a Bachelor of Arts degree in 1928.,उन्होंने 1928 में बैचलर ऑफ आर्ट्स की डिग्री के साथ स्नातक किया।
4685842,ᱞᱤᱱᱰᱟᱵᱟᱟᱨᱜ ᱫᱚ ᱩᱱᱤᱭᱟᱜ ᱟᱞᱢᱟ ᱢᱮᱴᱟᱨ ᱫᱚ ᱥᱢᱤᱛ ᱠᱚᱞᱮᱡ ᱠᱷᱚᱱ ᱢᱟᱹᱱ ᱟᱱᱟᱜ ᱰᱤᱜᱨᱤ ᱦᱟᱢᱮᱴ ᱞᱮᱰᱟ ᱾,Lindbergh received honorary degrees from her alma mater Smith College.,लिंडबर्ग को उनके अल्मा मेटर स्मिथ कॉलेज से मानद उपाधियाँ प्राप्त हुईं।
4695842,"᱑᱙᱓᱘ ᱥᱟᱞ ᱨᱮ, ᱞᱤᱱᱰᱚᱵᱟᱨᱜ ᱠᱚᱫᱚ ᱢᱟᱨᱠᱤᱱ ᱡᱩᱠᱛᱚᱨᱟᱥᱴᱨᱚ ᱨᱮᱭ ᱨᱩᱣᱟᱹᱲ ᱦᱮᱡ ᱮᱱᱟ ᱾","In 1938, the Lindberghs moved back to the United States.","1938 में, लिंडबर्ग परिवार वापस संयुक्त राज्य अमेरिका चला गया।"
4705842,"᱔ ᱥᱮᱯᱴᱮᱢᱵᱚᱨ ᱧᱩᱦᱩᱭ ᱢᱟᱦᱟ ᱦᱤᱞᱳᱜ, ᱮᱹᱱ ᱫᱚ ᱢᱩᱪᱟᱹᱫ ᱨᱮ ᱜᱤᱫᱽᱨᱟᱹ ᱦᱚᱥᱚᱨᱮ ᱰᱟᱦᱟᱨ ᱨᱮᱭ ᱪᱟᱞᱟᱣ ᱟᱠᱟᱱᱟ ᱾","On 4 Saturday September, Anne finally went into labor.","शनिवार, 4 सितंबर को ऐनी को आखिरकार प्रसव पीड़ा शुरू हुई।"
4715842,ᱪᱚᱞᱚᱛ ᱪᱤᱛᱟᱹᱨ ᱫᱚ ᱥᱚᱨᱮᱥ ᱥᱟᱡᱼᱥᱚᱨᱚᱢᱡᱟᱢ ᱞᱟᱹᱜᱤᱫ ᱮᱠᱟᱰᱮᱢᱤ ᱥᱤᱨᱯᱟᱹᱭ ᱧᱟᱢ ᱟᱠᱟᱫᱟ ᱾,The movie won an Academy Award for best costumes.,फिल्म ने सर्वश्रेष्ठ परिधान (कॉस्ट्यूम) के लिए अकादमी पुरस्कार जीता।
4725842,ᱩᱱᱤ ᱫᱚ ᱟᱢᱮᱨᱤᱠᱟᱱ ᱚᱱᱚᱞᱤᱭᱟᱹ ᱥᱤᱞᱵᱷᱤᱭᱟ ᱯᱞᱟᱛᱷ ᱟᱜ ᱨᱟᱯᱟᱪᱟᱜ ᱡᱤᱭᱚᱱᱮ ᱚᱞ ᱟᱠᱟᱫᱟ ᱾,She wrote the controversial biography of the American poet Sylvia Plath.,उन्होंने अमेरिकी कवयित्री सिल्विया प्लाथ की विवादास्पद जीवनी लिखी।
4735842,ᱞᱟᱹᱭ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱡᱮ ᱚᱥᱴᱨᱤᱭᱟ ᱨᱮᱱ ᱮᱹᱱ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱠᱚᱱᱵᱷᱮᱱᱴ ᱨᱮ ᱱᱩᱱᱩ ᱠᱮᱱᱥᱟᱨ ᱛᱮᱭ ᱜᱚᱪ ᱟᱠᱟᱱᱟ ᱾,It is said that Anne of Austria died from breast cancer in a convent.,कहा जाता है कि ऑस्ट्रिया की ऐनी की मृत्यु एक कॉन्वेंट में स्तन कैंसर से हुई थी।
4745842,ᱩᱱᱤ ᱫᱚ ᱟᱡ ᱨᱮᱱ ᱜᱤᱫᱽᱨᱟᱹ ᱯᱷᱨᱟᱱᱥ ᱨᱮᱭᱟᱜ ᱞᱩᱭ ᱯᱩᱱᱜᱮᱞᱯᱩᱱ ᱞᱟᱹᱜᱤᱫ ᱢᱤᱫᱦᱚᱲ ᱨᱤᱡᱮᱱᱴ ᱞᱮᱠᱟᱛᱮᱦᱚᱭ ᱠᱟᱹᱢᱤ ᱞᱮᱫᱟ ᱾,"She also acted as a regent for her son, Louis XIV of France.","उन्होंने अपने बेटे, फ्रांस के लुई चौदहवें के लिए एक रीजेंट (कार्यवाहक शासक) के रूप में भी काम किया।"
4755842,ᱤᱝᱞᱮᱹᱱᱰ ᱨᱟ ᱯᱷᱨᱟᱱᱥ ᱨᱮᱭᱟᱜ ᱟᱫᱟᱞᱚᱛ ᱨᱮ ᱯᱨᱟᱭ ᱥᱟᱱᱟᱢ ᱠᱚᱜᱮ ᱱᱚᱶᱟ ᱠᱟᱹᱦᱚᱱᱤ ᱫᱚᱠᱚ ᱵᱟᱰᱟᱭ ᱛᱟᱦᱮᱸ ᱾,Almost everyone in the courts of England and France knew this story.,इंग्लैंड और फ्रांस के दरबारों में लगभग हर कोई इस कहानी को जानता था।
4765842,ᱩᱱᱤ ᱫᱚ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱜᱤᱫᱽᱨᱟᱹᱭ ᱡᱟᱱᱟᱢ ᱞᱮᱫ ᱠᱚᱣᱟ ᱢᱮᱱᱠᱷᱟᱱ ᱢᱮᱱᱠᱷᱟᱱ ᱯᱮᱭᱟ ᱠᱮᱴᱮᱪ ᱥᱮᱴᱮᱪ ᱦᱩᱭᱩᱜ ᱠᱷᱟᱹᱛᱤᱨ ᱛᱮᱠᱚ ᱵᱟᱧᱪᱟᱣ ᱞᱮᱱᱟ,She gave birth to seven children but only three lived to become adults.,उन्होंने सात बच्चों को जन्म दिया लेकिन केवल तीन ही वयस्क होने तक जीवित रहे।
4775842,ᱱᱚᱶᱟ ᱚᱠᱛᱚ ᱩᱱᱤ ᱫᱚ ᱯᱟᱹᱛᱭᱟᱹᱣ ᱥᱟᱹᱦᱤᱡ ᱟᱡ ᱨᱮᱱ ᱱᱟᱣᱟ ᱡᱟᱣᱟᱭ ᱞᱟᱹᱜᱤᱫ ᱥᱟᱨᱴ ᱠᱟᱹᱢᱤ ᱦᱚᱨᱟ ᱠᱚᱭ ᱠᱚᱨᱟᱣ ᱞᱮᱫᱟ ᱾,"At this time, she was faithfully embroidering shirts for her fiancé.","इस समय, वह निष्ठापूर्वक अपने मंगेतर के लिए कमीजों पर कढ़ाई कर रही थीं।"
4785842,ᱩᱱᱤ ᱫᱚ ᱢᱟᱨᱮᱱ ᱢᱚᱦᱟᱠᱟᱥ ᱪᱟᱨᱤ ᱟᱨ ᱥᱚᱱᱮᱴᱚᱨ ᱫᱚ ᱡᱚᱱ ᱞᱟᱹᱜᱤᱛ ᱜᱞᱮᱱ ᱨᱮᱱ ᱨᱟᱱᱰᱟᱭ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾,She was the widow of former astronaut and Senator John Glenn.,वह पूर्व अंतरिक्ष यात्री और सीनेटर जॉन ग्लेन की विधवा थीं।
4795842,"ᱟᱱᱳᱞᱟ, ᱢᱮᱹᱱᱤᱴᱳᱵᱟ ᱟᱱᱳᱞᱟ ᱠᱟᱱᱟᱰᱟ ᱨᱮᱭᱟᱜ ᱢᱮᱹᱱᱤᱴᱳᱵᱟᱨ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱥᱟᱦᱟᱨ ᱨᱮ ᱾","Anola, Manitoba  Anola is a town in Manitoba, Canada.","अनोला, मैनिटोबा: अनोला कनाडा के मैनिटोबा का एक शहर है।"
4805842,ᱱᱚᱶᱟ ᱫᱚ ᱞᱮᱵᱷᱲᱮᱪᱚ ᱟᱨ ᱨᱟᱹᱜᱤ ᱞᱮᱠᱟᱱ ᱦᱟᱦᱲᱟᱜ ᱥᱮᱫ ᱮ ᱤᱫᱤ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ  ᱾,It can lead to emotions such as frustration and anger.,यह हताशा और क्रोध जैसी भावनाओं को जन्म दे सकता है।
4815842,ᱟᱱᱯᱟᱞ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱡᱟᱯᱟᱱᱤ ᱟᱥᱚᱞ ᱨᱩᱴᱤᱱ ᱢᱮᱱᱛᱮ ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜᱼᱟ ᱾,Anpan is thought to be an Japanese original bread.,अनपान को एक मूल जापानी ब्रेड माना जाता है।
4825842,ᱥᱩᱥᱱᱤᱜ ᱫᱚ ᱟᱹᱰᱤ ᱩᱥᱟᱹᱨᱟ ᱦᱚᱲᱠᱚ ᱥᱟᱢᱟᱝ ᱨᱮᱭ ᱞᱟᱹᱭ ᱞᱮᱫᱟ ᱡᱮ ᱞᱟᱹᱲᱦᱟᱹᱭ ᱨᱮᱭᱟᱜ ᱚᱱᱚᱞ ᱠᱚᱫᱚ ᱮᱸᱲᱮ ᱜᱮᱭᱟ ᱾,Schuschnigg immediately said publicly that the reports of riots were false.,शुशनिग ने तुरंत सार्वजनिक रूप से कहा कि दंगों की खबरें झूठी थीं।
4835842,"ᱟᱱᱥᱚᱱ, ᱴᱮᱠᱥᱟᱥ ᱟᱱᱥᱚᱱ ᱫᱚ ᱢᱟᱨᱠᱤᱱ ᱡᱩᱠᱛᱚᱨᱟᱥᱴᱨᱚ ᱨᱮᱭᱟᱜ ᱴᱮᱠᱥᱟᱥ ᱯᱚᱱᱚᱛ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱥᱟᱦᱟᱨ ᱾","Anson, Texas  Anson is a city in the US state of Texas.","एंन्सन, टेक्सास: एंन्सन अमेरिकी राज्य टेक्सास का एक शहर है।"
4845842,ᱩᱱᱤ ᱫᱚ ᱢᱤᱫ ᱦᱚᱲ ᱥᱟᱨᱵ ᱚᱨᱛᱷᱳᱰᱚᱠᱥ ᱮᱸᱜᱟᱛ ᱟᱨ ᱠᱮᱹᱛᱷᱚᱞᱤᱠ ᱟᱯᱟᱛ ᱨᱮᱱ ᱦᱚᱯᱚᱱᱮ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾,He was the son of a Serb Orthodox mother and Catholic father.,वह एक सर्ब रूढ़िवादी (ऑर्थोडॉक्स) माँ और कैथोलिक पिता के पुत्र थे।
4855842,ᱮᱹᱱᱤ ᱥᱟᱠᱟᱜᱩᱪᱤ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱢᱤᱫᱴᱟᱝ ᱡᱟᱯᱟᱱᱤ ᱵᱷᱮᱱᱮᱜᱟᱨ ᱨᱮᱭᱟᱜ ᱨᱟᱹᱥᱠᱟᱹᱣᱟᱱᱟᱜ ᱡᱟᱸᱦᱟᱫᱚ ᱮᱹᱵᱷᱤᱞᱟ ᱫᱟᱨᱟᱭᱛᱮ ᱢᱟᱲᱛᱮ ᱞᱮᱱᱟ ᱾,Anri Sakaguchi   is a Japanese variety entertainer represented by Avilla.,अनरी साकागुची एक जापानी वैरायटी एंटरटेनर हैं जिनका प्रतिनिधित्व एविला द्वारा किया जाता है।
4865842,ᱥᱩᱥᱱᱤᱜ ᱮ ᱵᱩᱡᱷᱟᱹᱣ ᱧᱟᱢ ᱞᱮᱫᱟ ᱡᱮ ᱟᱡ ᱨᱮᱱ ᱢᱚᱱᱛᱨᱤᱠᱚ ᱟᱡ ᱴᱷᱮᱱ ᱠᱷᱚᱱ ᱫᱟᱭᱵᱷᱟᱨ ᱦᱟᱛᱟᱣ ᱨᱮᱭᱟᱜ ᱠᱚ ᱠᱩᱨᱩᱢᱩᱴᱩᱭᱮᱫᱟ ᱾,Schuschnigg realised that his new ministers were trying to take over from him.,शुशनिग को एहसास हुआ कि उनके नए मंत्री उनसे सत्ता छीनने की कोशिश कर रहे थे।
4875842,ᱮᱱᱥᱟᱨ ᱰᱚᱴ ᱠᱚᱢ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱢᱤᱫᱴᱟᱝ ᱠᱩᱭᱤᱡ ᱚᱭᱮᱵᱽᱥᱟᱭᱤᱴ ᱡᱟᱸᱦᱟᱨᱮ ᱠᱟᱹᱢᱤᱭᱟᱹ ᱠᱚ ᱠᱩᱠᱞᱤ ᱟᱨ ᱛᱮᱞᱟ ᱠᱚ ᱵᱮᱱᱟᱣᱟ ᱾,Answers.com  Answers.com is a Quiz website in which the staff create questions and answers.,Answers.com: Answers.com एक क्विज़ वेबसाइट है जिसमें कर्मचारी सवाल और जवाब बनाते हैं।
4885842,ᱱᱚᱶᱟ ᱫᱚ ᱟᱱᱫᱨᱤᱭᱟᱱᱡᱟᱠᱟ ᱥᱟᱦᱟᱨ ᱨᱮ ᱦᱚᱨᱦᱚᱭ ᱞᱟᱹᱜᱤᱫ ᱵᱮᱣᱦᱟᱨᱚᱜ ᱯᱷᱟᱹᱫ ᱠᱚᱣᱟᱜ ᱮᱞ ᱠᱷᱚᱱ ᱦᱤᱡᱩᱜᱼᱟ ᱾,It comes from the number of soldiers Andrianjaka used to guard the city.,यह शहर की सुरक्षा के लिए एंड्रियनजाका द्वारा इस्तेमाल किए जाने वाले सैनिकों की संख्या से आया है।
4895842,ᱩᱱᱤ ᱫᱚ ᱮᱥᱮᱠᱥ ᱨᱮᱭᱟᱜ ᱠᱳᱞᱪᱮᱥᱴᱟᱨ ᱥᱩᱨ ᱨᱮ ᱢᱟᱨᱥᱤ ᱰᱷᱤᱯ ᱨᱮᱭ ᱛᱟᱦᱮᱱ ᱛᱟᱦᱮᱸ ᱾,"He lived on Mersea Island, near Colchester, Essex.",वह एसेक्स के कोलचेस्टर के पास मर्सी द्वीप पर रहते थे।
4905842,ᱩᱱᱤ ᱫᱚ ᱪᱮᱥᱴᱟᱨᱦᱳᱞᱢ ᱨᱮᱭᱟᱜ ᱵᱷᱤᱱᱫᱳᱞᱟᱱᱰᱟ ᱨᱩᱠᱷᱤᱭᱟᱹᱭ ᱞᱟᱹᱜᱤᱫ ᱟᱡᱟᱜ ᱠᱟᱹᱢᱤ ᱞᱟᱹᱜᱤᱫ ᱩᱯᱨᱩᱢᱮ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾,He was known for his works to preserve the Vindolanda in Chesterholm.,वह चेस्टरहोम में विंडोलैंडा को संरक्षित करने के अपने कार्यों के लिए जाने जाते थे।
4915842,ᱩᱱᱤ ᱫᱚ ᱟᱡᱟᱜ ᱑᱓ ᱟᱱᱟᱜ ᱡᱟᱱᱟᱢ ᱢᱟᱦᱟᱨᱮ ᱩᱱᱤ ᱢᱤᱫᱴᱟᱝ ᱦᱚᱲᱵᱚᱦᱚᱜ ᱠᱷᱟᱹᱯᱚᱨᱤ ᱦᱚᱭ ᱮᱢᱟᱫᱮ ᱛᱟᱦᱮᱸ ᱾,She also gave him a human skull for his 13th birthday.,उसने उनके 13वें जन्मदिन पर उन्हें एक मानव खोपड़ी भी उपहार में दी थी।
4925842,ᱛᱤᱨᱞᱟᱹ ᱠᱚ ᱯᱩᱜᱤ ᱧᱩᱭ ᱠᱷᱚᱱ ᱥᱟᱦᱟᱨᱮ ᱫᱚᱦᱚ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱠᱷᱟᱥ ᱡᱚᱛᱚᱱ ᱦᱩᱭ ᱞᱮᱱᱟ ᱾,Special care was taken to prevent women from smoking.,महिलाओं को धूम्रपान से रोकने के लिए विशेष सावधानी बरती गई।
4935842,᱑᱙᱕᱖ ᱥᱟᱞ ᱨᱮᱭᱟᱜ ᱥᱩᱭᱮᱡ ᱟᱱᱟᱴ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱵᱟᱹᱲᱤᱡ ᱚᱠᱛᱚ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾,The Suez Crisis of 1956 was a critical period.,1956 का स्वेज संकट एक नाजुक दौर था।
4945842,ᱩᱱᱤ ᱫᱚ ᱚᱠᱥᱯᱷᱳᱨᱰ ᱨᱮᱭᱟᱜ ᱤᱴᱚᱱ ᱢᱟᱦᱟᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱟᱨ ᱟᱨ ᱠᱨᱟᱭᱤᱥᱴ ᱪᱟᱨᱪ ᱨᱮ ᱥᱮᱪᱮᱫ ᱮ ᱦᱟᱢᱮᱴ ᱞᱮᱫᱟ ᱾,"He was educated at Eton College and Christ Church, Oxford.","उन्होंने ईटन कॉलेज और क्राइस्ट चर्च, ऑक्सफोर्ड में शिक्षा प्राप्त की।"
4955842,"ᱩᱱᱤ ᱫᱚ ᱒᱐᱐᱐ ᱥᱟᱞ ᱨᱮ ᱢᱟᱨᱠᱤᱱ ᱱᱟᱜᱚᱨᱤᱠᱚᱛᱛᱚᱭ ᱦᱟᱢᱮᱴ ᱞᱮᱫᱟ, ᱟᱡᱟᱜ ᱵᱨᱤᱴᱤᱥ ᱱᱟᱜᱚᱨᱤᱠᱚᱛᱛᱚ ᱵᱩᱡᱟᱹᱭ ᱫᱚᱦᱚ ᱠᱟᱛᱮ ᱾","He gained US citizenship in 2000, whilst retaining his British citizenship.",उन्होंने अपनी ब्रिटिश नागरिकता बरकरार रखते हुए 2000 में अमेरिकी नागरिकता प्राप्त की।
4965842,"᱑᱙᱓᱘ ᱥᱟᱞ ᱨᱮ, ᱞᱩᱯᱷᱴᱚᱣᱟᱯᱷ ᱟᱨ ᱨᱤᱪᱯᱳᱥᱴ ᱫᱚ ᱯᱩᱜᱤ ᱧᱩ ᱪᱮᱛᱟᱱ ᱵᱟᱱᱟᱼᱵᱟᱨᱚᱱ ᱠᱚ ᱡᱟᱹᱨᱤ ᱞᱮᱫᱟ ᱾","In 1938, the Luftwaffe and the Reichspost imposed a ban on smoking.","1938 में, लूफ़्टवाफ़ा और रीचस्पोस्ट ने धूम्रपान पर प्रतिबंध लगा दिया।"
4975842,ᱚᱸᱰᱮ ᱫᱚ ᱩᱱᱤ ᱮᱴᱟᱜ ᱠᱚ ᱟᱡᱟᱜ ᱱᱤᱡᱮᱨ ᱯᱟᱲᱦᱟᱣ ᱠᱟᱹᱦᱚᱱᱤ ᱞᱟᱹᱭ ᱠᱟᱛᱮ ᱨᱟᱹᱥᱠᱟᱹᱭ ᱮᱢᱟᱠᱚ ᱛᱟᱦᱮᱸ ᱾,"There, he entertained others by telling them the stories he had read.","वहाँ, उन्होंने पढ़ी हुई कहानियों को सुनाकर दूसरों का मनोरंजन किया।"
4985842,"ᱩᱱᱤ ᱫᱚ ᱯᱷᱤᱞᱟᱰᱮᱞᱯᱷᱤᱭᱟ, ᱯᱮᱱᱥᱤᱞᱵᱷᱟᱱᱤᱭᱟ ᱨᱮᱭᱟᱜ ᱠᱟᱨᱴᱤᱥ ᱤᱱᱥᱴᱤᱴᱤᱭᱩᱴ ᱚᱯᱷ ᱢᱤᱣᱩᱡᱤᱠ ᱨᱮᱭ ᱥᱮᱱ ᱞᱮᱱᱟ ᱾","He went to the Curtis Institute of Music in Philadelphia, Pennsylvania.","वह फिलाडेल्फिया, पेंसिल्वेनिया में कर्टिस इंस्टीट्यूट ऑफ म्यूजिक गए।"
4995842,ᱵᱨᱤᱴᱤᱥ ᱪᱚᱞᱚᱛ ᱪᱤᱛᱟᱹᱨ ᱵᱤᱨᱤᱫ ᱨᱩᱠᱷᱤᱭᱟᱹ ᱞᱟᱹᱜᱤᱫ ᱥᱚᱨᱠᱟᱨ ᱠᱳᱴᱟᱭ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱫᱟ ᱾,The Quota was created by the Government to protect the British movie industry.,ब्रिटिश फिल्म उद्योग की सुरक्षा के लिए सरकार द्वारा कोटा बनाया गया था।
