नतीजा है कि हमारे लोगों के बीच ही लड़ाई हो रही है। पदवी के नशे के कारण हमारे नेताओं में चेतना जाग ही नहीं रही है।	नातीजा नेआ होबाकाना चि आबुआः होड़ोको रेगे ओपोता होबाओःताना। पदवीबुल रेआः ते सुति सेंड़ां आबुआः नेता कोरे कागे एओनोः ताना।
परंतु गहन-सोच-विचार से मुण्डाजन सुर्य को सब कुछ बनाने वाले भगवान के रूप् मे नहीं पा रहे हैं, सबकुछ बनाने वाले से ही सुर्य भी बना है ऐसा वे मुण्डाजन विश्वास कर रहे है।	मेनदो मुनडाको सिंगिदो सोबेनअः बइकेन बोंगालेका काको अटकरजअःइअ; मेनेदो सोबेनअः बइकेनिःतेगे सिंगिओए बइअकना मेनतेको बिसुअसतना।
वे जनमानस के साथ जुड नहीं सके।	इनि संगि होड़ोको लो: का:ए जमा दड़ि जना।
सास ससुर लोग सरहुल मना रहे है इसका खबर अररा पोटा को पहले ही मिल गया था।	हनर होंजर को बा तना मेनेअ खबर अररा पोटाट सिदा रेगे नम लाअ।
इसमें करीब एक दर्जन कार्यकर्ताओं को चोट आई।	नेया रे मिद दर्जन कार्यकर्ता को के चोट लगव जना:
महा-शिवरात्रि के साथ ही वसंत ऋतु की आभा भी दिनोदिन अब और बढ़ती जायेगी।	महा-शिवरात्रि रआ साथ गे बसंत ऋतु रआ आमा यो दिन का दिन नअदो ओड़ो बढव इदियो तना।
तो इसका भी उत्तर एक पौराणिक कथा से ही मिलता है।	दो नेआ रअ: काजिरुआड़ओ मियद पौराणिक कानि ते नमो: तना।
दुगा, चूना मांगने के लिए आया, ठीक इस तरह की बातों को कहते समय वह पहुंच गया और परसाबेड़ा से कह रहा है- दादीजी, दादाजी के साथ, हमलोग एक साथ गये थे।	दुगा, चुना असि मेनतेए सेनतनचि, टउकागे नेका कजिओःतन दिपिलागेए तेबअःजना, अद् परसाबेड़ाए मेनअइतना - तताइङ लोःदो, अजि, मोद्तेगेले सेनकेना।
ऊपर लिंक पर क्लिक करते ही एक बॉक्स खुलेगा।	चेतान जोनोड़ाओ रे ओता केआते लोः गे मिआद पोटोम निगोगा।
स्तनधारी जानवारों में हाथी सबसे अधिक महत्त्वपूर्ण है।	तोवा कन जिउ कोरे हति सोबेन कोअते अदिका जरूड़ु गरङनि तनिः।
एक ने कही-दादी, हमलोगों ने, जंगल से लाये गये जिरहुल फूल को खट्टा पानी के साथ रसादार बनाये थे।	मिअद्निः मेनकेदा, अले दो, अजि, बिर आते अउलेन हुटर बाले कनजिगिलअः।
कुर्बान हुआ गीत भी अच्छा है।	कुर्बान हुआ दुराङो माजा गेआ।
फूल पत्तों के बदन के गुदगुदाते हैं	जो: साकाम को:ए गेतेकोआ।
इस तरह के कामों में हमलोगों के आदेश मानने पर ही बनेगा।	नेकनअःरेदो अलेअः हुकुमेम मनतिङकोःरे एनङ बइओअ।
सुतिया पाहन पहाड़ देवता जल देवता के नाम से पुजा किया।	सुतिया पाहन बुरू बोंगा इकिर बोंगा नुतुम ते बोंगा केदा।
पुलिस ने उससे चोरी का सामान जब्त कर लिया है।	पुलिस इनिः ताः ते कुमबुड़ु राः सामान साबकेदाएः
नवजात शिशु का रंग हल्का सुनहला पीला होता है।	नावा जोनोमलेन होनाः रंग सासाङनोः तइना।
मैंने अपना चुनाव कर लिया है।	अइंग अइंक के साला केदा।
इसीलिए वह गाँव सेलदा कहा गया।	एना मेनते एन हतु से'लदः मेनजना ।
मुसलमान, कुरान शरीफ़ को अपना धर्मग्रंथ मानते हैं, केवल एक ईश्वर अल्लाह की सत्ता को स्वीकार करते हैं	तुड़ुकु, कुरान शरीफ के अकोअः धरम ग्रंथ को मनातिङतना, मियद बारी गे सिंङबोंगा (ईश्वर) अल्लाहः सत्ता को सुकुअः तना ।
कुण्डली कर्मों के लेखेजोखे का सूचना पत्र है।	कुण्डली कामी रअ लेखेजोखा रअ सूचना पत्र मेना।
ये नई राष्ट्रीय शिक्षा नीति भी एक प्रकार से गरीबी के खिलाफ लड़ाई लड़ने का एक बहुत बड़ा शस्त्र बनकर के काम आने वाला है।	ने नावा राष्ट्रीय शिक्षा नीतिओ मिद लेकाते रेंगेः लोः लाड़ाइ रआः मिआद इसु माराङ हातेयार लेका कामि रे हिजुगा।
पांच बजे शाम को उनको मालिश करते हुए, इधर उधर दबाने के साथ ही दुरगा का देहान्त हो गया।	बसङ दअः सिंगि दो इतिरबड़ा, चिपुद्बड़ाजअःएलोः, दुरगा टुन-डुजना।
12 मार्च से शुरू हुआ है और 2023, 15 अगस्त तक इसको चलाना है, उत्साह से आगे बढ़ना है।	12 मार्च आते एटेःआकाना आर 2023, 15 अगस्त सनते नेआ सेसेना, रासिकाते आयारतेबु सेनेया।
मैं आप सभी को वर्ष 2023 की शुभकामनायें देता हूँ।	अइंञ आपे सोबेन कोके सिरमा 2023 रेअः जोवारेइंञ ओमापे तना।
अभी वेबसाइट पर भी विग के बारे में जानकारी दूंगा।	ना: वेबसाइट रे ओ: विग रा: जानकारी ओमे याइंग
खाना सब्जी पकाने का समय भी नहीं मिल पा रहा था क्योंकि बुढ़िया का देखरेख में ही व्यस्त हो गया।	मंडी उतु रेअ समय कए नम दड़िअः तना बुढ़िया जोगव रेगे ठीक गिड़िअः कना ।
उनको बनदुनु करने के लिए शब्दों की एक कड़ी है, ऐसा कहते हैं, लेकिन इसके बारे में जानने वालों से मैं नही मिला हूँ।	इनिः बनदुनु मेनते कजिदो मोद् डनडिगेअको मेनेअ; मेनदो एना मुनडिकेदको काइङ नमजद्कोअ।
अब इसी जगह पर बैठते हैं और बात करते हैं कि कैसे करने पर बनेगा।	नात्र्प्रःदो नेतत्र्प्रःरेगेबु दुब्कोःत्र्प्रत्र्प्रद्बु जगरलेत्र्प्र चिलकारे बइत्र्प्रोत्र्प्र।
सरकार की तरफ से कोई पेंशन भी नहीं है।	सरकार सः ते जेतन पेंशन गे बनोः।
आप इस गुत्थी को सुलझाने में हमारी मदद करें।	अम ने गुत्थी के सुलझाओ नंग अइिंग के मदइती में
स्वप्न ने अपने करों से था जिसे रुचि	कुमू रे बारि चार चक्का कोरे मोन लगाव अ।
इससे रूसी नौजवानों में एक मनोबल का संचार हुआ।	नेआतेे रूसी नौजवानको:आ मिअद मनोबलरा: संचार होबाजाना।
इसके बाद कौन सा चीज बज रहा है कहके इधर उधर झांक रही थी, गोमके मुझसे पूछने लगे आप क्या देख रही हैं ?	एनतेदो चेकनअःको सड़ितना मेनतेङ कोयोःबड़ाजद्चि, गोमके बुलिकिःइञअ, चेकनअःम लेलतना ?
खींवजवास में लाइट तथा सड़क निर्माण की उठी मांग	खींवजवास रे लाइट ओड़ोः सानडाका बाइ राः आनासे राकाब जाना।
मंगला राय को डॉक्टर ऑफ साईन्स की मानद उपाधि प्रदान	मंगला राय के डॉक्टर ऑफ साईन्स राः मानद उपाधि ओम कियाको।
पिताजी की बीमारी बढ़ती जाती थी।	आबा: रूआ लागो: तना।
उनके कहने पर जयपाल सिंह दिल्ली चल गए परतुं तीन दिनों तक नेहरू से मुसाकात नहीं हुई। ये सब उन्हें काँसाने के ििलए कांग्रेसियांे के द्वारा बुना हुआ जाल था।	जयपाल सिंह आकोआ काजि ते दिल्ली दोएः सेनोः जाना, मेनदो आपिमा जाकेद नेहरूलोः नापाम का होबा जाना। नेआ सोबेन आएके पाँसे नागेन कांग्रेसी कोआ जालोम आटेद ताइकेना।
कको पढ़ाओ कना एनाते।	अनपढ़ हैं इसी कारण।
9. किनारे किनारे हड्डियाँ हैं और बीचम में मंस- चारपाई	9. गेना गेना दोए जंगगेया, तलारे दोए जिलुगेया। - परकोम
अलग करने का सोचना भी नहीं चाहिए।	बिनगा रेआ उड़ु: गे का लगातिंगा।
जाओ उधर जाकर उसका मुंह देख लो	जू हेनसाः सेनकोःआते इनिआः मोचा लेल लेम।
पटना के रंगकर्मी शशिभूषण की स् मृति में कैंडिल मार्च।	पटना रेन रंगकर्मी शषिभूषणाः उनुड़ुः रे मारसाल जुलूस।
और इस बिंदु का कोई आयाम नहीं है।	ओड़ोः ने टुडाः रआः जान मुटान बानोः।
ईसाई लोगों के साथ में गिरजा के दिन बातचीत किया हॅू।	किरतानकोलोःदो गिरजा हुलड.इड. जगरबड़कना।
पिछले दिन की सब्जियाँ जैसे.जैसे बिकती जाती हैंए भैया बोरियों से ताजी सब्जियाँ निकालकर ठेले पर सजाये जाते हैं।	सिदा हुलड. रअः अड़अः सकम चिल्का-चिल्का अकरिड़ओअः, बोकोइञ् बोराते बुगिन अड़अः सकम को उड़ड. केआते ठेला रे जोगव जद तइना।
सीबीआई ने भांजे को रंगेहाथ पकड़ा।	सीबीआई गेड़े नेदति लोः साबकिःआ।
उनका कहना था कि लोगों को सरकार के नेक इरादों पर नहीं बल्कि अपनी ताकत पर भरोसा करना चाहिए-लोगों को स्वराज के लिए लड़ना चाहिए।	इनकुअ कजि तईकेनाचि होड़ोको के सरकारअः नेक सनड.कोरे का मेनदो अपनअः पेड़ेः कोरे बोरसा लगातिड.अ-होड़ोको के स्वराज नतिन लड़ई लगातिड.अ।
पृथ्वीराज बीकानेर नरेशका छोटा भाई था।	पृथ्वीराज बीकानेर रेन राजाआः हुड़िङ हागा ताइकेना।
देश को हमारे इन दिव्यांग साथियों की उपलब्धि पर गर्व है।	दिसुम के अबुअः ने दिव्यांग सोंगे कोअ उपब्धि रे गर्व मेनअः।
यह लोग भी होली लौटाने जाएँगे।	नेया होड़ोको होली रूआड़ को सेनोःआ।
साहेब हमलोगों के मुंह को नहीं काट रहे हैं।	सयोब् मोचारे काए मअःबुअ।
बिहार के पूर्णिया की कहानी, देश-भर के लोगों को प्रेरणा से भर देने वाली है।	बिहार रआ पूर्णिया रआ कहानी, दिशुम-भारी रे होड़ो को प्रेरणा ते पेरेए ओम तानी मेनाई।
काफि़या को लेकर आगे चलते हैं।	जमा होडोको इदिकोयाते आयार सेन ताडाबू।
अब तीन घंटे में खाते में आ जाएगा पैसा	ना: दो अपि घंटा रे खाता रे पैसा हिजु: को:आ
नहीं मैं आप को नहीं बता सकता हूँ।	काअञ्: अम कञ् उदुब दड़िआ मेआ ।
ये समूह अमेरिका जर्मनी सिंगापुर आदि देशों से आये हैं।	नेनकु अमेरिका जर्मनी सिंगापुर आर एटा दिशुम तेको हिजुआकाना।
अगर उन्हें लगता है कि विधायिका का कोई कानून या कार्यपालिका की कोई कार्रवाई संविधान के खिलाफ है तो वे केन्द्र और राज्य स्तर पर ऐसे कानून या कार्रवाई को अमान्य घोषित कर सकते हैं।	जोदि इनकु नेकाको टोरेआ चि विधायिका रेअःजेतन अइन च कार्यपालिका गअः जेतन कार्रवाई संविधान रेअः खिलाफ मेनअः दो इनकु केन्द्र ओड़ोः राज्य स्तर रे ने लेकन अइन च कार्रवाई केअमान्य घोषित दड़िओःअ।
वे भारतीय जनता पार्टी में पिछले दरवाजे से	इनिः भारतीय जनता पाटी रे तायोम दुआर ते
बुढ़ा-यह है बच्चा, हंगेरा को तुमलोगों ने बुलाया है कि नहीं ?	हडम-इअ दड. होन हंगेराकेपे केडालिअ चि का?
खेल का माहौल, खेल का उमंग।	इनुङ रेअ महौल, इनुङ रेअ: रसिका।
सब्ज़ियाँ, कपड़े, किराना सामान से लेकर बर्तन तक सभी चीज़ें यहाँ उपलब्ध होती हैं।	सब्जि को, लिजअः को, किराना जिनिस कोयते थड़ि-दुब्हा सनतेद् सोबेन जिनिस नेतअः ताइना।
वोड पौधा शीतोष्ण क्षेत्र में उगता था इसलिए यूरोप में आसानी से मिल जाता था।	वोड तसद् तुतुड.-सुसुम दिशुम कोरे कितिओतन तईकेना,एनामेनते यूरोप रे रबल तेगे नमोतन तईकेना।
भारतीयों की माँग थी कि न्यायपालिका को कार्यपालिका से अलग किया जाए, आर्म्स एक्ट को निरस्त किया जाए और अभिव्यक्ति व बोलने की स्वतंत्रता दी जाए।	भारतरेन कोअ असि तईकेनाचि न्यायपालिका के कार्यपालिका ते बिनगाओ का, आर्म्स एक्ट होका उतरो का आद् मोन रेअः विचार च जगर रेअः आजादी नमो का।
लादेन को अमेरिका अब भी खोज नहीं पाया है।	अमेरिका ना: जकेद तादेन काए: दड़ा दड़िया तना।
त्यागपत्र दो या नहीं तुम्हारी मर्जी।	त्यागपत्र ओमेआम चि का एना अमा: उड़ु:।
ऽ सार्वभौम वयस्क मताधिकार और एक व्यक्ति-एक वोट की व्यवस्था ने राजनीतिक दलों को विवश किया कि वे राजनीतिक समर्थन पाने और लोगों को गोलबंद करने के लिए सक्रिय हों।	ऽ सोबेन कोअः नङ वयस्क मताधिकार ओड़ोः मियद् होड़ो-मियद् वोट रेअः व्यवस्था राजनीतिक दोल कोए मजबुर केद् कोअ चि इनकुः राजनीतिक देंगा नम ओाड़ोः होड़ो को गोट रे घेराव नङ कमि का।
कुकुरा का डहर धूल से भरा भरा,	कुकुरा डारेन लोपोङ लोपोङ,
मन की बात भी देशवासियों की अच्छाइयों का, सकारात्मकता का, एक अनोखा पर्व बन गया है।	जी रआ जगार' ओ दिसुम होड़ो को रआ बुगिन मेनते रेआ, सकारात्माकता रआ, मियद् अनोखा परब बइआ कना।
बलिराम ने कहा - क्यों भाई ! कैसे ! कैसे !	बलिराम मेनकेदा - चि, हले! चिलका चिलका ?
गूगल से भी ऑफ लाइन हिंदी लिखी जा सकती मैं	गूगल तेयो आॉफ लाइन दिकू ओल दाडियोआ।
सर्वोत्तम क्या प्रतिनिधि कविताएं भी नहीं थीं।	सोबेनाते माजा चानाः मुद (प्रतिनिधि) गामु को सनते का ताइकेना।
गणतंत्र दिवस समारोह के दौरान लोगों को परेड के जिन हिस्सों की सबसे बेसब्री से प्रतीक्षा रहती है उनमें से एक है Fly Past जिसमें हमारी Air Force हैरतअंगेज कारनामों के साथ अपनी शक्ति का प्रदर्शन करती है।	गणतंत्र दिवस समारोह इमतङ होड़ोको परेड रअः ओकोन भाग कोके सोबेनेते तिंबा को तंगिआ एनामेसे रे मियद् तनअः Fly past ओकोनअः रे अबुअःAir force हैरतअंगेज कारनामा कोलोः ते अपनअः पेड़े के दिखावेआ।
वहां पर इधर उधर बाघों के पखानों को देख रहा था और बिना चबाये और निगले गये पंजरी की हड्डियां को उन बाघिनों के पखानों में देखा और अपने आप से कह रहा था-इन दुष्टों ने ही मेरे सभी भाईयों को खा के खत्म का दी है और लिखत के बारे में बता रही है।	हनरेदो हनतअः नतअः कुला इःए लेलजदा अद् गोटा तेको उद्लेद् गनडा को रअः जङका एन कुला इःकोरेए लेलजदा, अद् अएः अएःरेए मेनजदा, ने फजिकोगे सोबेन हगाको तइङको जोम चबाकेद्कोअ अद् लिखनको उदुब्तना।
उन्होंने सामाजिक बुराइयों को खत्म करने के लिए समाज को जागरूक भी किया।	नि समाज रेअ: का बुनिनाअ: चाबा नातेन होडोको के एनेओन सेंडाए ओमद को ।
एन सकम मएनोःए बइजना ।	उन पत्तियों से एक मैना उत्पन्न हुआ।
तैरना नहीं जानते थे इस कारण डूबने लगे।	काए इतु जद् ताइकेना मेनते डुबुंइ जना।
यह हमारे लिए बहुत मददगार तरीका है।	नेआ अबुआ: नगेन इसु पुरा देंगा नोगो: जगर।
इस पुस्तिका के अन्त मे लिखे वेबसाइट या	नेआ पुस्तिकाआ अन्तरे ओलेमे वेबसाइट कारेदो।
मैं असीम के लिये मुंबई भी गया था।	आञ असीम नागेन मुुंबई सन्तेञ सेनकेना।
लईक बाहर निकल गया और सहुआइन के घर चला गया।	लाइक बाहर ते सेनो: जानाए ओड़ो: सहुआइन अ: ओड़ा सेनो: जनाए
एकबहु मद्य का दोना और रसादार के लिए दोना आदि बना रही है, दूसरी बहु पानी लाने चली गयी, उनकी बेटी खाना बना रही है।	मिअद् किमिन इलि पुड़ू ओड़ोः उतु पुड़ःकोए तुकुइः तना; एटः किमिन दो दनः अउतिःजना; होनते कुड़ि मनडितना ।
चिमिन बनो: चिमिन होड़ोको ने कमि नतिन इनि: कुलिबड़ा-कजिबड़ालेद् कोअ:।	कितने नहीं कितने लोगों से इस कार्य के लिए उन्होंने खोज पड़ताल भी की।
सबने कहा- "यह तो आपने बहुत असली बुद्धि बतायी, दरोगा लोगों की चाल तो मालूम ही है।"	सोबेनको मेनकेदा, "नेअदो असलउतरगेम सेंड़ांतदा, दरोगाकोअः चोलोन दो टो' रअकनगेअ ।
कसरा ने उनसे कहा कि आपका भट्टी सब अशुद्धि से खराब हो गया है आप एक आदमी को भट्टी में डालकर पुजा करनें और भट्टी चलाने से भट्टी ठीक हो जाएगा तथा पत्थर गलकर निकलना शुरू हो जायेगा।	इनिः मेतअद्कोअ, अपेअः कुठि गोलमालअकनाः होड़ोपे बोंगालीरे टउकओःअ।
स्वादग्राही स्वाद कलिकाओं में स्थित होते हैं।	सिबिल आउतान लेः रआः कोसाकोरे ताइना।
उसके जहरीले विष से पानी तक नीला पङ गया था।	इनि:अ बिसि तेगे दा: नीला रंगा जना।
नए से नए लेखक के साथ मेरी दोस्ती है।	नावा ते नावा ओलतानकोलोः आञाः गानाति मेनाः।
दंड़ंसाराय बाघ के दोनों शावकों को देखा और सहलाया और दमकाराय से कह रहा था-ऐ, मित्र, एक बाघ के शावक को हमें दे दो, तुम्हारे पास ढेर सारे बाघ हैं।	दंड़ंसारए दो कुला होनकिङए लेलकेकिङअ ओड़ोःए चपु-केकिङ चुपकेकिङअ, अद् दमकारएए मेतअइतना, अम हले, मिअद् सेता होन ओमअलिङमे अमदो सेतातेम बुरतिअकना।
एनाते गे ने दुरङको रअ: बनइ जुगुतु अकड़ा सुसुन को लो: ते जुड़िअकना।	इसीलिए ही ने इन गीतों की रचना अखड़ा नाच के साथ समान है।
इससे साफ जाहिर होता है कि दोनों की मिलीभगत है।	नेआ ते सरते जे ठोरो : तना चि निकिन जमाकमा .
इस सब से तो तुम्हारे अहंकार को सजावट मिलती है।	नेआको ते गे आमाः पुलाइ सामपोड़ोःओआ।
हाउआ तो पर्वत के देवता और उनकी पत्नी के लिए पहान और पहनाइन दोनों पति पत्नी सृजन उपजन में मदद करने वाले राजा और योनिदेवी के मान सम्मान के लिए हाउआ होता है।	हाउआ दो बुरू बोंगा ओड़ोः अएआ कोनेया लोः नाहन/पानः ओड़ोः अएआ कोनेया जकिन जुड़ि केयाते सिरजन उपजन रे देंगा तन लिंग राजा ओड़ोः योनिदेवी तकिना मइन मनारङ हाउआ केयाते होबाओआ।
दूसरा पक्ष तो यहां है ही नहीं।	एटा: पक्ष दो नेता: रे बनो: गीया:
वह फल-फूल एवं अनाज खाती है।	इनिः बा- जो कोःए जोमा अर जोमेअः को जोमा।
जिनमें से अधिकांश एशियाइ मूल की हैं।	एनाकोरे पुराःतेनको एशिया मूल रेनको।
इसके बाद उनमें से एक ने कहा- हमलोग किस तरह करेंगे, मुझको मालूम नहीं है।	एनते इनकुरे मिअद्निः मेनकेदा, चिलकाबु रिकाएअ; अइड. दो काइड. मुनडिजदा।
इकबाल ने जियो टीवी पर इस बात का खुलासा किया।	इक़बाल दो जिओ टीवी रे ने कजी रा: खुलासा कदय
सरकार सीबीआई को अपने हाथ में रखना चाहती है।	सरकार सीबीआइ के अपनः ती रे जोगाओ सनङ तनए।
सरपंच अनिल चौधरी ने आभार जताया।	सरपंच अनिल चैधरी दो पुरअःमरंग मइन मनारंग रूआड़ केदाए।
अगर, मैं पूरे यूरोप की जनसंख्या गिन लूं, करीब-करीब उतनी ही जनसंख्या भारत में इस आयुष्मान भारत के लाभार्थी बनने वाले हैं।	जुदि अइञ् समुचा यूरोप रअः जनसंख्या लेकाएअङ, एनका-नेकाते इमनङ गे जनसंख्या भारत रे ने आयुष्मान भारत रेन लाभार्थी बइओः मेन्ते मेनअः कोअ।
मैं अब आपलोगों के सोने से पहले में पहुंच गया हूँ।	नेःदो सोबेनको अउरि दुड़ुमोः रेगेङ तेबअःततपेअ।
किसी को गुलेल से अचूक निशाना लगाना आता है पर वे गा नहीं पाते।	ओकोए-ओकोए दो रबड़ा ते सोजे टोटे को इतुअना, इनकु काको दुरङ दड़िअः।
