ᱠᱞᱟᱥ ᱨᱮ ᱛᱩᱨᱩᱭ ᱜᱮᱞ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱯᱟᱹᱴᱷᱩᱣᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	कक्षा में साठ दो विद्यार्थी हैं।
मेज़ पर तीस छः फर्श हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱮ ᱜᱮᱞ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱚᱛ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।
ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱮ ᱜᱮᱞ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱚᱛ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	मेज़ पर तीस छः फर्श हैं।
विद्यालय में बीस दो स्कूल हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱠᱩᱲᱤ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱥᱠᱩᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।
ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱠᱩᱲᱤ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱥᱠᱩᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	विद्यालय में बीस दो स्कूल हैं।
मेज़ पर आठ दीवार हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱫᱮᱣᱟᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।
ᱴᱮᱵᱩᱞ ᱨᱮ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱫᱮᱣᱟᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	मेज़ पर आठ दीवार हैं।
ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱠᱩᱲᱤ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱱᱟᱨᱤᱭᱟᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	विद्यालय में बीस दो नारियल हैं।
विद्यालय में बीस दो नारियल हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱠᱩᱲᱤ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱱᱟᱨᱤᱭᱟᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।
ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱠᱩᱲᱤ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱦᱚᱲ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	विद्यालय में बीस पाँच आदमी हैं।
विद्यालय में बीस पाँच आदमी हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱠᱩᱲᱤ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱦᱚᱲ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।
ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱮᱞ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱜᱟᱭ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	मेरे पास चालीस आठ गाय हैं।
मेरे पास चालीस आठ गाय हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱮᱞ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱜᱟᱭ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
आर्लिंगटन काउंटी, वर्जीनिया: आर्लिंगटन काउंटी वर्जीनिया की एक काउंटी है।	ᱟᱨᱞᱤᱝᱴᱚᱱ ᱠᱟᱣᱩᱱᱴᱤ, ᱵᱷᱟᱨᱡᱤᱱᱤᱭᱟ ᱟᱨᱞᱤᱝᱴᱚᱱ ᱠᱟᱣᱩᱱᱴᱤ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱵᱷᱟᱨᱡᱤᱱᱤᱭᱟ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱠᱟᱣᱩᱱᱴᱤ ᱾
ᱟᱨᱞᱤᱝᱴᱚᱱ ᱠᱟᱣᱩᱱᱴᱤ, ᱵᱷᱟᱨᱡᱤᱱᱤᱭᱟ ᱟᱨᱞᱤᱝᱴᱚᱱ ᱠᱟᱣᱩᱱᱴᱤ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱵᱷᱟᱨᱡᱤᱱᱤᱭᱟ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱠᱟᱣᱩᱱᱴᱤ ᱾	आर्लिंगटन काउंटी, वर्जीनिया: आर्लिंगटन काउंटी वर्जीनिया की एक काउंटी है।
ᱴᱮᱵᱩᱞ ᱨᱮ ᱟᱨᱮ ᱜᱮᱞ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱮᱞᱠᱷᱟ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	मेज़ पर नब्बे सात गणित हैं।
मेज़ पर नब्बे सात गणित हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱟᱨᱮ ᱜᱮᱞ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱮᱞᱠᱷᱟ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।
ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱢᱟᱪᱷᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	मेज़ पर चालीस चार मछली हैं।
मेज़ पर चालीस चार मछली हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱢᱟᱪᱷᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।
खिड़की कहाँ है?	ᱠᱤᱲᱠᱤ ᱚᱠᱟᱨᱮ ᱢᱮᱱᱟᱜᱼᱟ?
ᱠᱤᱲᱠᱤ ᱚᱠᱟᱨᱮ ᱢᱮᱱᱟᱜᱼᱟ?	खिड़की कहाँ है?
यह सफ़ेद आकाश है।	ᱱᱚᱣᱟ ᱫᱚ ᱫᱟᱹᱲ ᱟᱠᱟᱥ ᱠᱟᱱᱟ।
ᱱᱚᱣᱟ ᱫᱚ ᱫᱟᱹᱲ ᱟᱠᱟᱥ ᱠᱟᱱᱟ।	यह सफ़ेद आकाश है।
ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱯᱚᱛᱚᱢ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	मेज़ पर चालीस छः किताब हैं।
मेज़ पर चालीस छः किताब हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱯᱚᱛᱚᱢ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।
ᱠᱞᱟᱥ ᱨᱮ ᱠᱩᱲᱤ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱚᱱᱚᱬᱦᱮ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	कक्षा में बीस सात कविता हैं।
कक्षा में बीस सात कविता हैं।	ᱠᱞᱟᱥ ᱨᱮ ᱠᱩᱲᱤ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱚᱱᱚᱬᱦᱮ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।
ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱵᱟᱹᱜ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	मेज़ पर चालीस चार बस्ता हैं।
मेज़ पर चालीस चार बस्ता हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱵᱟᱹᱜ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।
इसके लंबे जबड़े 70 से भी अधिक टाइट-पिंड दाँत, साथ ही उसके मुंह की छत में एक अतिरिक्त सेट के साथ बनाया गया था, मतलब है कि कुछ भी करने के लिए कोई भी भागने के लिए नहीं था कि अपने पथ पार किया गया था.	ᱱᱩᱭᱟᱜ ᱡᱤᱞᱤᱧ ᱛᱷᱚᱛᱷᱚᱱᱟ ᱗᱐ ᱠᱷᱚᱱ ᱵᱟᱲᱛᱤ ᱰᱟᱴᱟ ᱠᱚ ᱢᱮᱱᱟᱜ ᱛᱟᱭᱟ, ᱥᱟᱦᱟᱸᱣ ᱛᱮ ᱩᱱᱤᱭᱟᱜ ᱢᱩᱪᱟ ᱨᱮᱭᱟᱜ ᱪᱮᱛᱟᱱ ᱵᱷᱟᱜ ᱨᱮ ᱟᱨ ᱦᱚᱸ ᱛᱟᱦᱮᱸ ᱞᱮᱱᱟ, ᱡᱟᱦᱟᱱ ᱨᱮᱭᱟᱜ ᱢᱟᱱᱮ ᱫᱚ ᱠᱟᱱᱟ ᱡᱮ ᱩᱱᱤᱭᱟᱜ ᱰᱟᱦᱟᱨ ᱦᱟᱡᱩᱜ ᱠᱟᱱ ᱡᱟᱦᱟᱱ ᱡᱤᱱᱤᱥ ᱵᱟᱝ ᱵᱟᱱᱪᱟᱣ ᱫᱟᱲᱤᱭᱟᱜ-ᱟ᱾
ᱱᱩᱭᱟᱜ ᱡᱤᱞᱤᱧ ᱛᱷᱚᱛᱷᱚᱱᱟ ᱗᱐ ᱠᱷᱚᱱ ᱵᱟᱲᱛᱤ ᱰᱟᱴᱟ ᱠᱚ ᱢᱮᱱᱟᱜ ᱛᱟᱭᱟ, ᱥᱟᱦᱟᱸᱣ ᱛᱮ ᱩᱱᱤᱭᱟᱜ ᱢᱩᱪᱟ ᱨᱮᱭᱟᱜ ᱪᱮᱛᱟᱱ ᱵᱷᱟᱜ ᱨᱮ ᱟᱨ ᱦᱚᱸ ᱛᱟᱦᱮᱸ ᱞᱮᱱᱟ, ᱡᱟᱦᱟᱱ ᱨᱮᱭᱟᱜ ᱢᱟᱱᱮ ᱫᱚ ᱠᱟᱱᱟ ᱡᱮ ᱩᱱᱤᱭᱟᱜ ᱰᱟᱦᱟᱨ ᱦᱟᱡᱩᱜ ᱠᱟᱱ ᱡᱟᱦᱟᱱ ᱡᱤᱱᱤᱥ ᱵᱟᱝ ᱵᱟᱱᱪᱟᱣ ᱫᱟᱲᱤᱭᱟᱜ-ᱟ᱾	इसके लंबे जबड़े 70 से भी अधिक टाइट-पिंड दाँत, साथ ही उसके मुंह की छत में एक अतिरिक्त सेट के साथ बनाया गया था, मतलब है कि कुछ भी करने के लिए कोई भी भागने के लिए नहीं था कि अपने पथ पार किया गया था.
ᱴᱮᱵᱩᱞ ᱨᱮ ᱢᱚᱬᱮ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱴᱮᱵᱩᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	मेज़ पर पचास मेज़ हैं।
मेज़ पर पचास मेज़ हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱢᱚᱬᱮ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱴᱮᱵᱩᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।
मेज़ पर नौ डस्टर हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱰᱟᱥᱴᱟᱨ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।
ᱴᱮᱵᱩᱞ ᱨᱮ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱰᱟᱥᱴᱟᱨ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	मेज़ पर नौ डस्टर हैं।
मेज़ पर चालीस कुर्सी हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱠᱩᱨᱥᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।
ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱠᱩᱨᱥᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	मेज़ पर चालीस कुर्सी हैं।
उसके शोध ने दिखाया कि अगर एक हार्मोन यह काम कर रहा था ... ... यह बच्चे के शत्रु फेफड़ों की कमी को तेज़ करेगा.	ᱩᱱᱤᱭᱟᱜ ᱠᱷᱚᱸᱫᱽᱨᱚᱱ ᱨᱮ ᱵᱟᱲᱟᱭ ᱧᱟᱢ ᱟᱠᱟᱱᱟ ᱡᱮ ᱡᱩᱫᱤ ᱢᱤᱫ ᱦᱚᱨᱢᱳᱱ ᱪᱟᱪᱞᱟᱣ ᱦᱩᱭᱩᱜᱼᱟ ᱛᱚᱵᱮ ᱢᱤᱫ ᱜᱤᱫᱽᱨᱟᱹ ᱟᱜ ᱵᱷᱨᱩᱱ ᱨᱮᱭᱟᱜ ᱵᱳᱨᱳ ᱨᱮᱭᱟᱜ ᱢᱮᱪᱩᱨᱮᱥᱟᱱ ᱛᱚᱨᱟᱣ ᱤᱫᱤᱜᱼᱟ᱾
ᱩᱱᱤᱭᱟᱜ ᱠᱷᱚᱸᱫᱽᱨᱚᱱ ᱨᱮ ᱵᱟᱲᱟᱭ ᱧᱟᱢ ᱟᱠᱟᱱᱟ ᱡᱮ ᱡᱩᱫᱤ ᱢᱤᱫ ᱦᱚᱨᱢᱳᱱ ᱪᱟᱪᱞᱟᱣ ᱦᱩᱭᱩᱜᱼᱟ ᱛᱚᱵᱮ ᱢᱤᱫ ᱜᱤᱫᱽᱨᱟᱹ ᱟᱜ ᱵᱷᱨᱩᱱ ᱨᱮᱭᱟᱜ ᱵᱳᱨᱳ ᱨᱮᱭᱟᱜ ᱢᱮᱪᱩᱨᱮᱥᱟᱱ ᱛᱚᱨᱟᱣ ᱤᱫᱤᱜᱼᱟ᱾	उसके शोध ने दिखाया कि अगर एक हार्मोन यह काम कर रहा था ... ... यह बच्चे के शत्रु फेफड़ों की कमी को तेज़ करेगा.
ᱴᱮᱵᱩᱞ ᱨᱮ ᱠᱩᱲᱤ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱠᱚᱢᱯᱭᱩᱴᱟᱨ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	मेज़ पर बीस नौ कंप्यूटर हैं।
मेज़ पर बीस नौ कंप्यूटर हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱠᱩᱲᱤ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱠᱚᱢᱯᱭᱩᱴᱟᱨ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।
यह काला हाथी है।	ᱱᱚᱣᱟ ᱫᱚ ᱠᱟᱞᱟ ᱦᱟᱛᱤ ᱠᱟᱱᱟ।
ᱱᱚᱣᱟ ᱫᱚ ᱠᱟᱞᱟ ᱦᱟᱛᱤ ᱠᱟᱱᱟ।	यह काला हाथी है।
मेरे पास चालीस एक कुर्सी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱮᱞ ᱢᱤᱫ ᱜᱚᱴᱟᱝ ᱠᱩᱨᱥᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱮᱞ ᱢᱤᱫ ᱜᱚᱴᱟᱝ ᱠᱩᱨᱥᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	मेरे पास चालीस एक कुर्सी हैं।
मेज़ पर अस्सी नौ गृहकार्य हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱤᱨᱟᱹᱞ ᱜᱮᱞ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱜᱤᱨᱮ ᱠᱟᱹᱢᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।
ᱴᱮᱵᱩᱞ ᱨᱮ ᱤᱨᱟᱹᱞ ᱜᱮᱞ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱜᱤᱨᱮ ᱠᱟᱹᱢᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	मेज़ पर अस्सी नौ गृहकार्य हैं।
ᱠᱞᱟᱥ ᱨᱮ ᱤᱨᱟᱹᱞ ᱜᱮᱞ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱠᱩᱞᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	कक्षा में अस्सी सात प्रश्न हैं।
कक्षा में अस्सी सात प्रश्न हैं।	ᱠᱞᱟᱥ ᱨᱮ ᱤᱨᱟᱹᱞ ᱜᱮᱞ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱠᱩᱞᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।
मेज़ पर नब्बे छः अध्यापक हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱟᱨᱮ ᱜᱮᱞ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱢᱟᱪᱮᱫ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।
ᱴᱮᱵᱩᱞ ᱨᱮ ᱟᱨᱮ ᱜᱮᱞ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱢᱟᱪᱮᱫ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	मेज़ पर नब्बे छः अध्यापक हैं।
